X,Y
227.333,99.000
226.718,99.562
226.102,100.125
225.483,100.686
224.862,101.248
224.237,101.808
223.606,102.368
222.970,102.927
222.326,103.485
221.675,104.041
221.014,104.596
220.343,105.149
219.661,105.700
218.967,106.249
218.260,106.796
217.539,107.340
216.802,107.882
216.050,108.421
215.280,108.958
214.492,109.491
213.685,110.021
212.858,110.547
212.009,111.070
211.141,111.589
210.252,112.104
209.346,112.614
208.422,113.120
207.482,113.619
206.527,114.113
205.558,114.601
204.576,115.082
203.583,115.556
202.579,116.023
201.566,116.483
200.544,116.934
199.515,117.377
198.480,117.811
197.441,118.236
196.397,118.651
195.351,119.056
194.303,119.451
193.255,119.836
192.207,120.209
191.161,120.571
190.118,120.921
189.078,121.259
188.044,121.584
187.016,121.896
185.996,122.195
184.982,122.481
183.975,122.755
182.974,123.016
181.978,123.266
180.987,123.505
179.999,123.734
179.015,123.952
178.032,124.162
177.052,124.363
176.072,124.556
175.093,124.741
174.113,124.919
173.133,125.090
172.150,125.255
171.165,125.415
170.177,125.570
169.184,125.721
168.188,125.868
167.186,126.012
166.178,126.153
165.163,126.292
164.141,126.429
163.111,126.565
162.072,126.701
161.024,126.836
159.967,126.971
158.902,127.107
157.829,127.242
156.747,127.377
155.658,127.512
154.562,127.647
153.460,127.782
152.351,127.916
151.235,128.051
150.114,128.186
148.987,128.320
147.856,128.455
146.719,128.589
145.578,128.724
144.433,128.858
143.285,128.992
142.133,129.126
140.977,129.261
139.820,129.395
138.659,129.529
137.497,129.663
136.333,129.797
135.168,129.931
134.001,130.065
132.834,130.199
131.667,130.333
