X,Y
0,4510.669
1,4546.106
2,4585.292
3,4603.036
4,4616.464
5,4639.898
6,4656.978
7,4671.008
8,4697.872
9,4712.334
10,4723.205
11,4735.099
12,4747.467
13,4757.586
14,4771.933
15,4797.860
16,4816.233
17,4828.238
18,4840.410
19,4844.692
20,4849.352
21,4856.266
22,4860.895
23,4876.535
24,4882.212
25,4880.628
26,4876.075
27,4882.638
28,4884.333
29,4885.605
30,4893.837
31,4901.366
32,4902.571
33,4901.079
34,4902.569
35,4904.642
36,4897.710
37,4885.138
38,4867.936
39,4848.057
40,4825.907
41,4799.766
42,4777.681
43,4747.472
44,4725.730
45,4701.675
46,4682.612
47,4662.395
48,4628.989
49,4601.458
50,4568.588
51,4544.515
52,4518.928
53,4493.234
54,4472.735
55,4458.193
56,4448.418
57,4438.998
58,4436.449
59,4432.632
60,4444.759
61,4462.356
62,4483.588
63,4507.257
64,4532.972
65,4561.034
66,4575.828
67,4596.682
68,4608.325
69,4622.431
70,4649.044
71,4678.263
72,4700.571
73,4724.059
74,4741.881
75,4759.751
76,4769.467
77,4772.883
78,4784.854
79,4792.318
80,4801.575
81,4812.991
82,4814.701
83,4802.186
84,4801.815
85,4806.588
86,4802.921
87,4794.736
88,4790.146
89,4776.016
90,4762.077
91,4749.788
92,4739.631
93,4731.218
94,4710.654
95,4686.026
96,4671.896
97,4654.578
98,4633.813
99,4610.201
100,4579.555
101,4564.562
102,4549.576
103,4534.802
104,4499.831
105,4474.569
106,4456.809
107,4427.158
108,4386.475
109,4360.702
