X,Y
29.250,48.250
29.716,47.868
30.182,47.487
30.650,47.105
31.120,46.725
31.592,46.345
32.067,45.966
32.545,45.588
33.028,45.212
33.516,44.837
34.010,44.464
34.510,44.093
35.016,43.724
35.530,43.357
36.052,42.993
36.583,42.631
37.122,42.273
37.672,41.917
38.232,41.565
38.803,41.216
39.386,40.871
39.981,40.530
40.590,40.193
41.211,39.860
41.844,39.531
42.489,39.206
43.144,38.885
43.810,38.569
44.485,38.256
45.168,37.948
45.859,37.644
46.558,37.344
47.262,37.048
47.972,36.756
48.687,36.468
49.406,36.184
50.128,35.904
50.853,35.628
51.579,35.356
52.307,35.088
53.035,34.823
53.763,34.563
54.489,34.307
55.214,34.055
55.936,33.806
56.654,33.562
57.369,33.321
58.078,33.085
58.782,32.852
59.480,32.623
60.174,32.397
60.863,32.175
61.547,31.956
62.229,31.740
62.907,31.527
63.583,31.316
64.256,31.108
64.929,30.902
65.600,30.698
66.270,30.496
66.941,30.295
67.612,30.096
68.285,29.899
68.958,29.702
69.634,29.507
70.313,29.312
70.994,29.117
71.679,28.923
72.368,28.730
73.062,28.536
73.760,28.342
74.465,28.147
75.175,27.952
75.892,27.756
76.615,27.560
77.343,27.363
78.078,27.165
78.818,26.967
79.563,26.768
80.313,26.568
81.068,26.368
81.828,26.167
82.592,25.966
83.360,25.765
84.131,25.563
84.906,25.360
85.685,25.158
86.466,24.955
87.251,24.751
88.038,24.547
88.827,24.343
89.619,24.139
90.412,23.935
91.208,23.730
92.004,23.525
92.802,23.320
93.601,23.115
94.400,22.910
95.200,22.705
96.000,22.500
