X,Y
28.000,60.000
28.528,60.460
29.055,60.920
29.583,61.379
30.110,61.838
30.637,62.296
31.165,62.753
31.691,63.209
32.218,63.664
32.745,64.118
33.271,64.570
33.797,65.020
34.323,65.468
34.848,65.915
35.373,66.358
35.897,66.800
36.421,67.239
36.945,67.675
37.468,68.108
37.991,68.538
38.513,68.964
39.034,69.387
39.556,69.806
40.077,70.220
40.599,70.629
41.122,71.033
41.646,71.430
42.171,71.821
42.698,72.205
43.227,72.582
43.758,72.951
44.291,73.311
44.827,73.663
45.367,74.005
45.909,74.338
46.456,74.660
47.006,74.972
47.561,75.272
48.120,75.561
48.684,75.838
49.253,76.104
49.826,76.360
50.404,76.606
50.986,76.844
51.572,77.075
52.162,77.298
52.757,77.516
53.355,77.728
53.957,77.937
54.562,78.141
55.171,78.343
55.784,78.543
56.399,78.743
57.018,78.942
57.640,79.142
58.265,79.343
58.893,79.547
59.524,79.753
60.158,79.962
60.795,80.173
61.436,80.385
62.081,80.598
62.731,80.811
63.386,81.025
64.045,81.237
64.710,81.449
65.381,81.658
66.057,81.866
66.741,82.070
67.430,82.272
68.127,82.470
68.832,82.663
69.543,82.852
70.263,83.035
70.992,83.213
71.728,83.384
72.474,83.548
73.229,83.706
73.993,83.857
74.764,84.001
75.544,84.139
76.331,84.271
77.126,84.398
77.927,84.519
78.734,84.635
79.547,84.747
80.366,84.855
81.190,84.958
82.019,85.058
82.852,85.154
83.689,85.248
84.529,85.338
85.373,85.426
86.219,85.512
87.068,85.596
87.919,85.679
88.771,85.760
89.624,85.841
90.479,85.921
91.333,86.000
