X,Y
132.500,82.000
132.175,82.344
131.849,82.687
131.522,83.031
131.194,83.374
130.865,83.716
130.534,84.059
130.200,84.400
129.864,84.741
129.525,85.081
129.182,85.420
128.836,85.758
128.486,86.094
128.130,86.430
127.770,86.764
127.405,87.096
127.034,87.427
126.657,87.757
126.273,88.084
125.883,88.410
125.485,88.733
125.080,89.055
124.666,89.374
124.245,89.691
123.815,90.005
123.377,90.317
122.932,90.626
122.480,90.932
122.021,91.234
121.556,91.533
121.085,91.829
120.609,92.120
120.128,92.408
119.642,92.692
119.153,92.971
118.659,93.245
118.163,93.515
117.663,93.780
117.161,94.039
116.657,94.293
116.151,94.542
115.644,94.785
115.136,95.022
114.628,95.253
114.119,95.478
113.611,95.696
113.104,95.908
112.599,96.113
112.094,96.310
111.592,96.501
111.091,96.684
110.592,96.861
110.093,97.031
109.595,97.195
109.098,97.352
108.600,97.503
108.102,97.648
107.603,97.787
107.104,97.920
106.603,98.048
106.101,98.170
105.597,98.287
105.090,98.399
104.582,98.506
104.070,98.608
103.556,98.706
103.038,98.799
102.516,98.887
101.990,98.971
101.460,99.052
100.926,99.128
100.386,99.201
99.842,99.270
99.291,99.335
98.736,99.398
98.176,99.457
97.611,99.513
97.041,99.566
96.467,99.616
95.889,99.664
95.306,99.709
94.720,99.751
94.131,99.792
93.538,99.830
92.941,99.866
92.342,99.900
91.740,99.933
91.136,99.963
90.528,99.993
89.919,100.021
89.308,100.047
88.695,100.073
88.080,100.097
87.464,100.121
86.847,100.143
86.229,100.165
85.610,100.187
84.990,100.208
84.370,100.229
83.750,100.250
