X,Y
26.750,79.750
27.109,80.107
27.467,80.465
27.826,80.822
28.185,81.178
28.544,81.534
28.904,81.890
29.263,82.244
29.624,82.598
29.984,82.951
30.346,83.302
30.707,83.653
31.070,84.002
31.433,84.349
31.797,84.694
32.161,85.038
32.527,85.380
32.893,85.720
33.261,86.057
33.629,86.392
33.999,86.725
34.370,87.055
34.742,87.382
35.115,87.707
35.489,88.029
35.865,88.347
36.243,88.662
36.622,88.974
37.002,89.282
37.384,89.587
37.768,89.888
38.153,90.185
38.540,90.478
38.930,90.766
39.321,91.051
39.713,91.331
40.108,91.607
40.505,91.879
40.904,92.146
41.304,92.410
41.706,92.670
42.110,92.926
42.515,93.179
42.922,93.428
43.331,93.674
43.741,93.916
44.153,94.156
44.567,94.392
44.981,94.626
45.397,94.856
45.815,95.084
46.234,95.309
46.654,95.532
47.075,95.753
47.498,95.971
47.922,96.187
48.347,96.401
48.773,96.613
49.200,96.824
49.628,97.032
50.057,97.239
50.487,97.445
50.918,97.649
51.350,97.852
51.783,98.054
52.216,98.254
52.650,98.454
53.085,98.653
53.521,98.852
53.957,99.049
54.394,99.246
54.832,99.442
55.270,99.638
55.709,99.832
56.148,100.027
56.588,100.220
57.028,100.413
57.469,100.606
57.910,100.798
58.352,100.989
58.794,101.180
59.237,101.371
59.680,101.561
60.123,101.750
60.567,101.940
61.011,102.129
61.456,102.317
61.900,102.506
62.345,102.694
62.790,102.881
63.236,103.069
63.681,103.256
64.127,103.443
64.573,103.630
65.019,103.817
65.465,104.004
65.911,104.191
66.357,104.377
66.804,104.564
67.250,104.750
