X,Y
282.500,104.000
281.921,103.225
281.343,102.450
280.763,101.676
280.184,100.903
279.604,100.132
279.023,99.362
278.441,98.595
277.859,97.831
277.275,97.069
276.690,96.311
276.103,95.557
275.515,94.807
274.925,94.061
274.333,93.321
273.739,92.585
273.143,91.856
272.544,91.132
271.944,90.415
271.340,89.705
270.734,89.002
270.125,88.307
269.513,87.619
268.897,86.940
268.279,86.270
267.656,85.609
267.031,84.957
266.401,84.316
265.768,83.684
265.130,83.063
264.488,82.454
263.842,81.855
263.191,81.268
262.536,80.693
261.875,80.128
261.209,79.574
260.536,79.030
259.858,78.496
259.173,77.971
258.481,77.456
257.782,76.949
257.075,76.451
256.361,75.960
255.638,75.478
254.906,75.003
254.166,74.535
253.417,74.073
252.658,73.618
251.889,73.169
251.109,72.725
250.319,72.287
249.519,71.854
248.707,71.425
247.883,71.000
247.047,70.580
246.200,70.162
245.339,69.748
244.466,69.337
243.579,68.928
242.679,68.521
241.765,68.116
240.837,67.712
239.894,67.310
238.938,66.909
237.968,66.509
236.986,66.110
235.991,65.712
234.983,65.315
233.964,64.920
232.933,64.525
231.891,64.132
230.839,63.739
229.776,63.347
228.702,62.956
227.620,62.567
226.528,62.177
225.427,61.789
224.317,61.401
223.200,61.015
222.074,60.628
220.941,60.243
219.801,59.858
218.655,59.474
217.502,59.090
216.343,58.707
215.179,58.324
214.009,57.942
212.835,57.560
211.656,57.179
210.473,56.798
209.286,56.417
208.096,56.037
206.903,55.656
205.707,55.277
204.510,54.897
203.310,54.517
202.109,54.138
200.906,53.758
199.703,53.379
198.500,53.000
