X,Y
268.000,112.000
267.407,111.758
266.814,111.516
266.221,111.275
265.628,111.033
265.034,110.792
264.440,110.552
263.845,110.312
263.249,110.073
262.653,109.834
262.056,109.597
261.458,109.360
260.858,109.125
260.258,108.890
259.656,108.657
259.053,108.425
258.448,108.195
257.842,107.966
257.234,107.739
256.625,107.513
256.013,107.289
255.399,107.068
254.784,106.848
254.166,106.630
253.546,106.415
252.923,106.201
252.299,105.991
251.671,105.782
251.041,105.577
250.408,105.374
249.772,105.173
249.133,104.976
248.492,104.781
247.847,104.590
247.198,104.402
246.547,104.217
245.892,104.035
245.233,103.857
244.571,103.682
243.905,103.511
243.235,103.344
242.561,103.181
241.883,103.021
241.201,102.866
240.514,102.714
239.824,102.567
239.129,102.424
238.429,102.286
237.725,102.151
237.017,102.021
236.305,101.895
235.588,101.773
234.867,101.655
234.143,101.540
233.414,101.430
232.682,101.323
231.946,101.219
231.207,101.119
230.464,101.023
229.717,100.929
228.968,100.839
228.215,100.753
227.458,100.669
226.699,100.588
225.937,100.510
225.171,100.436
224.403,100.363
223.632,100.294
222.858,100.227
222.082,100.163
221.303,100.101
220.522,100.041
219.739,99.984
218.953,99.929
218.165,99.876
217.375,99.825
216.582,99.776
215.788,99.729
214.992,99.683
214.195,99.640
213.395,99.598
212.594,99.557
211.792,99.518
210.988,99.481
210.183,99.444
209.376,99.409
208.569,99.375
207.760,99.342
206.950,99.310
206.139,99.279
205.328,99.249
204.516,99.219
203.703,99.191
202.889,99.162
202.075,99.135
201.260,99.107
200.446,99.080
199.631,99.053
198.815,99.027
198.000,99.000
