X,Y
278.000,139.000
277.350,139.657
276.699,140.314
276.048,140.970
275.395,141.625
274.741,142.279
274.085,142.932
273.426,143.584
272.765,144.234
272.100,144.881
271.432,145.527
270.760,146.169
270.084,146.809
269.402,147.446
268.716,148.079
268.024,148.709
267.326,149.335
266.621,149.957
265.910,150.574
265.192,151.187
264.466,151.795
263.732,152.398
262.990,152.995
262.239,153.586
261.479,154.172
260.709,154.751
259.930,155.324
259.140,155.891
258.339,156.450
257.527,157.002
256.704,157.547
255.868,158.084
255.021,158.612
254.161,159.133
253.291,159.646
252.409,160.151
251.516,160.648
250.614,161.137
249.701,161.617
248.779,162.090
247.847,162.554
246.907,163.010
245.959,163.458
245.002,163.898
244.038,164.329
243.067,164.753
242.089,165.167
241.105,165.574
240.115,165.972
239.119,166.362
238.117,166.744
237.111,167.117
236.100,167.481
235.086,167.838
234.067,168.185
233.046,168.525
232.021,168.855
230.994,169.178
229.964,169.491
228.933,169.796
227.901,170.093
226.867,170.380
225.833,170.660
224.799,170.930
223.765,171.192
222.731,171.445
221.698,171.689
220.667,171.925
219.636,172.152
218.606,172.371
217.577,172.583
216.549,172.787
215.522,172.984
214.496,173.174
213.470,173.357
212.445,173.533
211.421,173.703
210.398,173.868
209.375,174.027
208.353,174.180
207.332,174.328
206.311,174.471
205.291,174.609
204.271,174.743
203.252,174.873
202.233,174.999
201.214,175.122
200.196,175.241
199.179,175.357
198.161,175.470
197.144,175.580
196.128,175.688
195.111,175.794
194.095,175.898
193.079,176.001
192.063,176.102
191.047,176.203
190.031,176.302
189.016,176.401
188.000,176.500
