X,Y
0,4074.475
1,4084.165
2,4085.725
3,4096.652
4,4102.117
5,4112.760
6,4128.498
7,4141.375
8,4148.075
9,4156.121
10,4165.727
11,4177.572
12,4187.151
13,4200.434
14,4213.431
15,4223.513
16,4238.742
17,4263.971
18,4280.021
19,4295.856
20,4299.758
21,4305.820
22,4328.129
23,4354.771
24,4379.083
25,4395.658
26,4407.916
27,4422.614
28,4437.098
29,4457.083
30,4472.375
31,4495.158
32,4523.661
33,4548.797
34,4573.453
35,4597.622
36,4610.255
37,4627.764
38,4649.417
39,4665.208
40,4678.661
41,4694.758
42,4704.597
43,4711.177
44,4714.830
45,4721.252
46,4734.089
47,4742.809
48,4747.345
49,4749.558
50,4736.912
51,4720.314
52,4708.014
53,4699.133
54,4688.955
55,4669.191
56,4652.869
57,4640.031
58,4625.390
59,4595.075
60,4576.849
61,4568.446
62,4566.341
63,4558.618
64,4558.233
65,4561.767
66,4568.534
67,4587.380
68,4606.531
69,4623.219
70,4635.786
71,4649.422
72,4663.103
73,4682.191
74,4691.769
75,4691.874
76,4682.734
77,4673.394
78,4660.192
79,4654.830
80,4661.061
81,4676.873
82,4676.125
83,4669.373
84,4654.986
85,4630.788
86,4614.453
87,4601.349
88,4582.397
89,4574.876
90,4566.067
91,4562.849
92,4561.205
93,4558.757
94,4542.859
95,4523.349
96,4508.691
97,4500.068
98,4484.764
99,4455.810
100,4436.298
101,4432.636
102,4439.244
103,4429.077
104,4407.658
105,4379.998
106,4353.586
107,4322.807
108,4299.613
109,4292.744
110,4284.816
111,4269.076
112,4260.999
113,4251.967
114,4235.306
115,4223.992
116,4217.264
117,4214.922
118,4195.267
