X,Y
160.250,53.000
159.841,52.520
159.431,52.040
159.020,51.560
158.608,51.081
158.195,50.603
157.779,50.126
157.362,49.651
156.941,49.177
156.517,48.705
156.090,48.235
155.659,47.768
155.223,47.303
154.782,46.841
154.337,46.381
153.885,45.925
153.428,45.473
152.965,45.024
152.494,44.579
152.017,44.139
151.531,43.702
151.038,43.271
150.537,42.844
150.027,42.422
149.507,42.006
148.979,41.595
148.441,41.190
147.894,40.790
147.340,40.396
146.778,40.008
146.208,39.625
145.632,39.248
145.050,38.876
144.462,38.510
143.869,38.150
143.271,37.796
142.669,37.447
142.063,37.104
141.453,36.766
140.841,36.435
140.227,36.109
139.611,35.788
138.993,35.474
138.374,35.165
137.756,34.862
137.137,34.565
136.518,34.274
135.901,33.989
135.285,33.709
134.672,33.435
134.061,33.167
133.452,32.905
132.846,32.649
132.242,32.398
131.640,32.153
131.039,31.913
130.440,31.678
129.842,31.448
129.244,31.223
128.647,31.003
128.050,30.788
127.453,30.577
126.856,30.371
126.257,30.169
125.658,29.971
125.057,29.778
124.455,29.588
123.851,29.402
123.244,29.220
122.635,29.041
122.024,28.866
121.409,28.694
120.791,28.525
120.169,28.359
119.543,28.197
118.914,28.037
118.280,27.879
117.642,27.725
117.001,27.573
116.357,27.423
115.709,27.275
115.058,27.130
114.405,26.987
113.748,26.845
113.089,26.705
112.428,26.567
111.764,26.431
111.098,26.296
110.430,26.162
109.760,26.030
109.089,25.899
108.416,25.769
107.742,25.639
107.066,25.511
106.390,25.383
105.713,25.256
105.035,25.129
104.357,25.002
103.679,24.876
103.000,24.750
