X,Y
44.667,80.333
45.885,79.641
47.103,78.948
48.321,78.257
49.538,77.567
50.754,76.879
51.969,76.194
53.183,75.511
54.395,74.831
55.605,74.155
56.813,73.483
58.019,72.816
59.222,72.155
60.422,71.498
61.619,70.848
62.813,70.204
64.003,69.568
65.190,68.938
66.372,68.317
67.551,67.704
68.724,67.100
69.894,66.505
71.058,65.920
72.217,65.346
73.371,64.782
74.519,64.229
75.661,63.688
76.798,63.159
77.930,62.640
79.059,62.133
80.184,61.637
81.308,61.151
82.431,60.676
83.554,60.210
84.678,59.753
85.804,59.306
86.932,58.868
88.064,58.438
89.200,58.017
90.342,57.603
91.489,57.197
92.644,56.799
93.807,56.407
94.979,56.022
96.161,55.644
97.354,55.272
98.558,54.905
99.774,54.544
101.004,54.188
102.249,53.837
103.508,53.491
104.780,53.150
106.065,52.814
107.363,52.485
108.672,52.163
109.991,51.847
111.320,51.538
112.658,51.237
114.004,50.945
115.357,50.660
116.717,50.385
118.082,50.119
119.453,49.863
120.828,49.616
122.206,49.381
123.587,49.156
124.969,48.942
126.353,48.741
127.737,48.551
129.120,48.374
130.502,48.210
131.882,48.059
133.259,47.922
134.632,47.799
136.000,47.691
137.364,47.597
138.722,47.518
140.075,47.454
141.423,47.402
142.767,47.363
144.106,47.337
145.440,47.322
146.771,47.318
148.098,47.324
149.422,47.340
150.742,47.365
152.059,47.398
153.373,47.440
154.685,47.489
155.994,47.544
157.301,47.606
158.606,47.673
159.909,47.745
161.211,47.821
162.511,47.901
163.810,47.984
165.108,48.069
166.406,48.156
167.703,48.244
169.000,48.333
