X,Y
49.000,88.000
49.689,87.928
50.377,87.856
51.065,87.784
51.753,87.713
52.441,87.642
53.128,87.571
53.814,87.502
54.500,87.433
55.185,87.365
55.869,87.298
56.552,87.232
57.233,87.168
57.914,87.105
58.593,87.044
59.271,86.984
59.947,86.926
60.621,86.870
61.294,86.816
61.964,86.764
62.633,86.714
63.300,86.667
63.964,86.622
64.626,86.580
65.286,86.540
65.943,86.504
66.598,86.470
67.250,86.440
67.899,86.412
68.545,86.388
69.188,86.367
69.828,86.350
70.464,86.337
71.098,86.327
71.728,86.321
72.355,86.319
72.980,86.322
73.602,86.328
74.223,86.338
74.841,86.352
75.458,86.370
76.075,86.393
76.690,86.420
77.304,86.451
77.919,86.486
78.533,86.526
79.148,86.571
79.764,86.620
80.380,86.673
80.998,86.731
81.617,86.793
82.238,86.861
82.861,86.933
83.486,87.010
84.114,87.091
84.745,87.178
85.379,87.269
86.017,87.366
86.659,87.467
87.305,87.574
87.955,87.686
88.610,87.802
89.270,87.925
89.936,88.052
90.606,88.185
91.282,88.322
91.964,88.465
92.650,88.613
93.341,88.765
94.036,88.921
94.737,89.082
95.441,89.248
96.150,89.417
96.863,89.590
97.580,89.767
98.300,89.948
99.024,90.132
99.752,90.320
100.483,90.511
101.217,90.705
101.954,90.901
102.694,91.101
103.437,91.303
104.182,91.508
104.930,91.715
105.680,91.924
106.432,92.135
107.186,92.348
107.942,92.563
108.700,92.779
109.459,92.997
110.219,93.217
110.981,93.437
111.744,93.658
112.507,93.881
113.271,94.104
114.036,94.327
114.802,94.551
115.567,94.776
116.333,95.000
