X,Y
28.333,82.333
28.946,81.547
29.559,80.761
30.173,79.977
30.789,79.194
31.407,78.412
32.029,77.634
32.654,76.858
33.283,76.087
33.917,75.319
34.556,74.556
35.202,73.798
35.854,73.045
36.513,72.299
37.180,71.560
37.855,70.827
38.539,70.103
39.233,69.386
39.937,68.679
40.652,67.980
41.378,67.291
42.116,66.613
42.865,65.945
43.625,65.286
44.394,64.638
45.172,64.000
45.959,63.372
46.753,62.754
47.555,62.145
48.362,61.547
49.175,60.958
49.993,60.379
50.815,59.809
51.641,59.250
52.469,58.699
53.299,58.159
54.130,57.627
54.962,57.105
55.794,56.592
56.625,56.089
57.455,55.595
58.282,55.110
59.108,54.635
59.933,54.169
60.758,53.713
61.583,53.266
62.409,52.831
63.236,52.405
64.065,51.990
64.897,51.586
65.731,51.193
66.570,50.811
67.412,50.441
68.259,50.082
69.112,49.735
69.970,49.399
70.835,49.077
71.707,48.766
72.586,48.468
73.474,48.183
74.370,47.910
75.274,47.649
76.186,47.400
77.106,47.160
78.032,46.930
78.966,46.710
79.907,46.497
80.855,46.292
81.808,46.094
82.768,45.903
83.734,45.716
84.706,45.535
85.683,45.357
86.665,45.183
87.652,45.011
88.644,44.841
89.641,44.673
90.641,44.505
91.646,44.337
92.654,44.168
93.666,43.998
94.681,43.828
95.700,43.656
96.721,43.484
97.746,43.311
98.773,43.138
99.802,42.964
100.834,42.789
101.868,42.614
102.904,42.439
103.942,42.263
104.982,42.086
106.022,41.910
107.064,41.733
108.108,41.555
109.152,41.378
110.197,41.200
111.242,41.022
112.287,40.845
113.333,40.667
