X,Y
21.000,55.000
21.368,55.388
21.737,55.777
22.106,56.165
22.478,56.553
22.852,56.942
23.229,57.330
23.609,57.717
23.994,58.105
24.384,58.492
24.778,58.879
25.179,59.266
25.587,59.652
26.001,60.038
26.424,60.424
26.855,60.809
27.294,61.194
27.744,61.578
28.203,61.961
28.673,62.345
29.154,62.727
29.644,63.108
30.144,63.489
30.652,63.868
31.169,64.246
31.694,64.622
32.225,64.997
32.764,65.370
33.308,65.740
33.859,66.109
34.414,66.475
34.974,66.839
35.538,67.200
36.106,67.558
36.676,67.913
37.250,68.265
37.825,68.614
38.402,68.959
38.979,69.301
39.557,69.638
40.135,69.972
40.713,70.302
41.290,70.627
41.867,70.947
42.444,71.263
43.019,71.574
43.594,71.880
44.168,72.180
44.742,72.475
45.314,72.764
45.885,73.047
46.456,73.324
47.025,73.595
47.592,73.859
48.159,74.117
48.724,74.367
49.287,74.611
49.849,74.847
50.410,75.075
50.968,75.296
51.525,75.509
52.080,75.714
52.633,75.912
53.185,76.102
53.736,76.286
54.287,76.463
54.837,76.634
55.388,76.800
55.939,76.961
56.490,77.118
57.043,77.270
57.597,77.418
58.153,77.564
58.710,77.706
59.270,77.847
59.833,77.985
60.399,78.122
60.968,78.257
61.541,78.392
62.117,78.527
62.698,78.662
63.283,78.798
63.871,78.933
64.464,79.069
65.059,79.204
65.658,79.340
66.259,79.476
66.863,79.612
67.470,79.748
68.079,79.884
68.690,80.021
69.303,80.157
69.918,80.294
70.534,80.430
71.151,80.567
71.770,80.703
72.389,80.840
73.009,80.977
73.629,81.113
74.250,81.250
