X,Y
275.000,120.000
274.301,119.123
273.603,118.246
272.904,117.370
272.206,116.494
271.507,115.618
270.809,114.743
270.111,113.870
269.413,112.997
268.715,112.125
268.018,111.255
267.320,110.387
266.623,109.520
265.927,108.655
265.230,107.792
264.534,106.931
263.838,106.072
263.143,105.216
262.448,104.362
261.754,103.511
261.060,102.664
260.366,101.819
259.673,100.977
258.981,100.139
258.289,99.304
257.598,98.473
256.907,97.645
256.217,96.822
255.527,96.003
254.839,95.188
254.151,94.377
253.463,93.572
252.777,92.770
252.091,91.974
251.406,91.183
250.722,90.397
250.039,89.616
249.356,88.841
248.674,88.070
247.993,87.305
247.312,86.544
246.632,85.788
245.951,85.037
245.271,84.290
244.591,83.548
243.910,82.809
243.230,82.075
242.549,81.345
241.867,80.618
241.185,79.895
240.503,79.176
239.819,78.460
239.135,77.747
238.450,77.037
237.763,76.331
237.076,75.627
236.387,74.926
235.696,74.227
235.004,73.531
234.311,72.837
233.615,72.146
232.918,71.456
232.219,70.769
231.518,70.083
230.814,69.399
230.108,68.716
229.400,68.035
228.689,67.355
227.976,66.676
227.260,65.998
226.542,65.322
225.821,64.646
225.098,63.971
224.372,63.298
223.645,62.625
222.915,61.953
222.184,61.282
221.450,60.612
220.715,59.942
219.978,59.274
219.239,58.606
218.499,57.938
217.757,57.271
217.014,56.605
216.270,55.940
215.524,55.275
214.777,54.610
214.029,53.946
213.280,53.282
212.530,52.619
211.780,51.956
211.028,51.294
210.276,50.631
209.523,49.969
208.770,49.307
208.017,48.646
207.263,47.984
206.509,47.323
205.754,46.661
205.000,46.000
