X,Y
32.500,91.500
33.003,90.909
33.506,90.318
34.009,89.727
34.513,89.136
35.017,88.546
35.522,87.956
36.028,87.367
36.535,86.778
37.043,86.191
37.552,85.604
38.063,85.018
38.575,84.433
39.089,83.850
39.605,83.268
40.123,82.687
40.643,82.107
41.165,81.530
41.690,80.953
42.218,80.379
42.748,79.807
43.281,79.236
43.816,78.668
44.356,78.101
44.898,77.537
45.444,76.976
45.993,76.417
46.546,75.860
47.103,75.306
47.664,74.755
48.229,74.207
48.799,73.661
49.372,73.119
49.951,72.580
50.534,72.044
51.122,71.512
51.715,70.983
52.313,70.457
52.917,69.935
53.526,69.417
54.140,68.903
54.760,68.393
55.387,67.887
56.019,67.384
56.657,66.887
57.301,66.393
57.952,65.904
58.610,65.420
59.274,64.940
59.945,64.464
60.622,63.993
61.306,63.527
61.995,63.064
62.691,62.606
63.393,62.152
64.100,61.702
64.813,61.256
65.532,60.813
66.256,60.375
66.985,59.940
67.719,59.508
68.459,59.080
69.203,58.655
69.952,58.234
70.706,57.816
71.464,57.401
72.227,56.989
72.993,56.579
73.764,56.173
74.539,55.769
75.318,55.368
76.100,54.970
76.886,54.574
77.676,54.181
78.469,53.790
79.265,53.401
80.064,53.014
80.866,52.629
81.671,52.246
82.479,51.865
83.289,51.486
84.101,51.108
84.916,50.733
85.734,50.358
86.553,49.985
87.374,49.613
88.197,49.243
89.021,48.874
89.847,48.506
90.675,48.138
91.504,47.772
92.334,47.406
93.165,47.042
93.997,46.677
94.829,46.314
95.663,45.950
96.497,45.587
97.331,45.225
98.165,44.862
99.000,44.500
