X,Y
279.000,124.500
278.146,124.182
277.291,123.864
276.435,123.547
275.578,123.231
274.720,122.917
273.858,122.604
272.995,122.293
272.128,121.984
271.257,121.678
270.382,121.375
269.503,121.076
268.618,120.780
267.729,120.488
266.833,120.201
265.931,119.918
265.022,119.640
264.105,119.368
263.181,119.102
262.249,118.841
261.308,118.587
260.358,118.340
259.398,118.099
258.428,117.866
257.448,117.641
256.457,117.424
255.455,117.216
254.440,117.016
253.413,116.825
252.374,116.643
251.321,116.472
250.255,116.310
249.176,116.158
248.085,116.016
246.982,115.883
245.867,115.759
244.743,115.645
243.609,115.539
242.465,115.442
241.313,115.354
240.153,115.274
238.985,115.202
237.811,115.138
236.631,115.081
235.445,115.032
234.254,114.991
233.059,114.957
231.860,114.929
230.659,114.909
229.454,114.895
228.248,114.887
227.041,114.886
225.833,114.891
224.625,114.902
223.417,114.918
222.211,114.940
221.007,114.967
219.805,114.999
218.607,115.036
217.411,115.078
216.221,115.125
215.035,115.175
213.855,115.230
212.680,115.289
211.513,115.352
210.353,115.418
209.201,115.487
208.057,115.560
206.922,115.636
205.796,115.715
204.677,115.797
203.566,115.882
202.462,115.969
201.365,116.059
200.276,116.152
199.193,116.247
198.116,116.344
197.045,116.443
195.981,116.545
194.922,116.649
193.868,116.754
192.819,116.862
191.775,116.971
190.735,117.082
189.700,117.194
188.669,117.308
187.641,117.423
186.617,117.540
185.596,117.657
184.578,117.776
183.563,117.896
182.550,118.016
181.539,118.137
180.530,118.259
179.522,118.382
178.516,118.505
177.511,118.628
176.507,118.752
175.503,118.876
174.500,119.000
