X,Y
163.000,71.000
162.530,71.081
162.060,71.163
161.589,71.244
161.118,71.324
160.645,71.404
160.171,71.483
159.695,71.561
159.217,71.638
158.737,71.713
158.254,71.787
157.768,71.859
157.279,71.930
156.786,71.998
156.289,72.065
155.789,72.129
155.284,72.190
154.774,72.249
154.259,72.305
153.740,72.358
153.214,72.408
152.683,72.454
152.145,72.498
151.601,72.537
151.051,72.573
150.493,72.604
149.928,72.632
149.355,72.655
148.775,72.673
148.186,72.687
147.590,72.697
146.986,72.702
146.376,72.703
145.758,72.699
145.135,72.691
144.505,72.678
143.869,72.661
143.228,72.640
142.581,72.615
141.930,72.585
141.274,72.552
140.614,72.514
139.950,72.472
139.282,72.426
138.611,72.376
137.937,72.322
137.260,72.265
136.581,72.203
135.900,72.138
135.217,72.068
134.532,71.995
133.847,71.919
133.160,71.838
132.473,71.754
131.785,71.666
131.098,71.575
130.411,71.480
129.725,71.382
129.039,71.280
128.355,71.175
127.673,71.067
126.993,70.955
126.314,70.840
125.639,70.721
124.966,70.600
124.296,70.475
123.629,70.347
122.964,70.216
122.303,70.083
121.644,69.946
120.987,69.807
120.333,69.665
119.681,69.521
119.032,69.374
118.385,69.225
117.739,69.074
117.096,68.920
116.455,68.765
115.816,68.607
115.178,68.448
114.542,68.286
113.908,68.123
113.275,67.959
112.644,67.793
112.013,67.625
111.385,67.456
110.757,67.286
110.131,67.115
109.505,66.942
108.880,66.769
108.257,66.595
107.634,66.419
107.011,66.244
106.390,66.067
105.768,65.890
105.147,65.713
104.527,65.535
103.907,65.357
103.287,65.178
102.667,65.000
