X,Y
50.500,45.333
50.986,44.697
51.473,44.062
51.960,43.428
52.449,42.797
52.940,42.169
53.433,41.545
53.929,40.925
54.428,40.312
54.931,39.704
55.438,39.104
55.950,38.512
56.467,37.928
56.990,37.355
57.519,36.791
58.054,36.239
58.596,35.698
59.146,35.171
59.703,34.656
60.269,34.157
60.844,33.672
61.428,33.203
62.020,32.752
62.620,32.318
63.225,31.904
63.836,31.510
64.451,31.138
65.070,30.787
65.690,30.460
66.313,30.158
66.936,29.882
67.558,29.632
68.179,29.409
68.797,29.216
69.412,29.052
70.023,28.920
70.628,28.819
71.228,28.752
71.820,28.718
72.404,28.717
72.981,28.748
73.549,28.808
74.109,28.896
74.660,29.012
75.202,29.153
75.734,29.317
76.256,29.504
76.768,29.712
77.270,29.940
77.761,30.185
78.240,30.447
78.708,30.724
79.165,31.015
79.610,31.319
80.044,31.635
80.469,31.964
80.885,32.305
81.293,32.657
81.693,33.021
82.087,33.396
82.475,33.781
82.857,34.177
83.236,34.583
83.610,34.998
83.982,35.422
84.352,35.855
84.720,36.297
85.088,36.746
85.457,37.201
85.828,37.663
86.202,38.129
86.580,38.600
86.964,39.073
87.353,39.549
87.751,40.026
88.157,40.503
88.573,40.980
88.999,41.456
89.438,41.929
89.889,42.399
90.355,42.866
90.836,43.327
91.333,43.783
91.845,44.234
92.370,44.680
92.909,45.122
93.459,45.559
94.021,45.993
94.594,46.422
95.176,46.849
95.767,47.273
96.366,47.694
96.971,48.112
97.583,48.529
98.200,48.943
98.822,49.356
99.446,49.768
100.074,50.179
100.703,50.590
101.333,51.000
