X,Y
42.000,112.000
42.799,112.103
43.597,112.206
44.396,112.309
45.195,112.412
45.994,112.515
46.794,112.619
47.593,112.723
48.393,112.826
49.193,112.931
49.994,113.035
50.795,113.140
51.597,113.246
52.399,113.351
53.202,113.458
54.006,113.564
54.810,113.672
55.615,113.780
56.421,113.888
57.227,113.997
58.035,114.107
58.843,114.218
59.652,114.329
60.463,114.442
61.274,114.555
62.087,114.669
62.900,114.783
63.715,114.899
64.531,115.016
65.349,115.134
66.168,115.253
66.988,115.373
67.809,115.494
68.632,115.616
69.457,115.740
70.283,115.865
71.111,115.991
71.941,116.118
72.772,116.247
73.605,116.377
74.439,116.508
75.276,116.641
76.115,116.776
76.955,116.912
77.797,117.050
78.642,117.189
79.488,117.330
80.337,117.472
81.188,117.617
82.041,117.763
82.896,117.911
83.753,118.060
84.612,118.211
85.474,118.363
86.337,118.517
87.202,118.673
88.069,118.830
88.937,118.988
89.808,119.148
90.680,119.310
91.554,119.472
92.429,119.636
93.306,119.801
94.185,119.968
95.065,120.135
95.947,120.304
96.830,120.474
97.714,120.645
98.600,120.817
99.487,120.990
100.376,121.164
101.265,121.339
102.156,121.515
103.048,121.692
103.941,121.870
104.835,122.049
105.730,122.228
106.626,122.408
107.523,122.589
108.421,122.771
109.320,122.953
110.220,123.136
111.120,123.320
112.021,123.504
112.923,123.689
113.825,123.874
114.728,124.059
115.631,124.246
116.535,124.432
117.440,124.619
118.344,124.806
119.250,124.993
120.155,125.181
121.061,125.369
121.967,125.557
122.873,125.746
123.780,125.934
124.687,126.123
125.593,126.311
126.500,126.500
