X,Y
70.000,50.000
70.996,49.726
71.992,49.452
72.989,49.178
73.985,48.902
74.982,48.626
75.978,48.347
76.976,48.067
77.973,47.785
78.971,47.501
79.969,47.214
80.968,46.924
81.968,46.631
82.968,46.334
83.969,46.034
84.969,45.729
85.970,45.421
86.969,45.108
87.966,44.791
88.960,44.470
89.952,44.144
90.939,43.814
91.921,43.480
92.898,43.140
93.868,42.796
94.832,42.448
95.788,42.094
96.736,41.735
97.676,41.372
98.607,41.003
99.530,40.630
100.446,40.252
101.354,39.869
102.256,39.482
103.151,39.089
104.039,38.693
104.922,38.292
105.799,37.886
106.671,37.476
107.538,37.062
108.401,36.644
109.260,36.223
110.115,35.803
110.969,35.384
111.821,34.971
112.673,34.564
113.526,34.166
114.380,33.780
115.236,33.407
116.095,33.051
116.958,32.712
117.825,32.394
118.698,32.099
119.575,31.830
120.452,31.588
121.326,31.378
122.196,31.200
123.057,31.059
123.907,30.956
124.744,30.895
125.564,30.877
126.364,30.906
127.141,30.985
127.894,31.115
128.625,31.297
129.338,31.533
130.037,31.823
130.726,32.166
131.411,32.564
132.095,33.016
132.782,33.524
133.476,34.088
134.183,34.708
134.905,35.384
135.645,36.113
136.401,36.886
137.171,37.696
137.954,38.534
138.750,39.392
139.556,40.263
140.371,41.139
141.194,42.012
142.024,42.873
142.858,43.714
143.697,44.529
144.538,45.308
145.381,46.044
146.223,46.729
147.064,47.357
147.904,47.930
148.742,48.453
149.579,48.932
150.415,49.371
151.250,49.775
152.085,50.150
152.919,50.500
153.752,50.830
154.585,51.145
155.417,51.450
156.250,51.750
