X,Y
30.667,53.333
30.954,52.898
31.241,52.462
31.530,52.026
31.821,51.591
32.115,51.156
32.412,50.721
32.713,50.286
33.019,49.852
33.330,49.418
33.648,48.985
33.972,48.552
34.303,48.120
34.643,47.689
34.991,47.258
35.349,46.828
35.717,46.399
36.095,45.970
36.485,45.543
36.888,45.117
37.303,44.691
37.730,44.267
38.169,43.845
38.619,43.424
39.079,43.005
39.548,42.589
40.026,42.176
40.512,41.766
41.005,41.359
41.505,40.956
42.009,40.557
42.519,40.163
43.033,39.773
43.549,39.388
44.069,39.008
44.590,38.633
45.112,38.265
45.634,37.902
46.155,37.546
46.676,37.197
47.194,36.855
47.709,36.520
48.221,36.193
48.728,35.873
49.232,35.561
49.733,35.256
50.230,34.958
50.724,34.666
51.216,34.381
51.706,34.101
52.193,33.826
52.679,33.557
53.162,33.293
53.645,33.034
54.127,32.778
54.608,32.527
55.088,32.279
55.568,32.035
56.048,31.793
56.529,31.555
57.010,31.319
57.492,31.084
57.975,30.852
58.459,30.622
58.944,30.393
59.430,30.166
59.918,29.941
60.406,29.719
60.896,29.498
61.386,29.280
61.877,29.065
62.369,28.851
62.862,28.641
63.355,28.433
63.850,28.228
64.344,28.026
64.840,27.827
65.336,27.631
65.833,27.439
66.330,27.250
66.827,27.064
67.325,26.881
67.824,26.702
68.322,26.527
68.821,26.354
69.321,26.184
69.821,26.017
70.320,25.852
70.821,25.690
71.321,25.530
71.822,25.371
72.323,25.215
72.823,25.059
73.325,24.906
73.826,24.753
74.327,24.601
74.829,24.450
75.330,24.300
75.832,24.150
76.333,24.000
