X,Y
235.000,315.667
235.462,314.621
235.924,313.576
236.387,312.531
236.850,311.485
237.314,310.440
237.778,309.394
238.243,308.347
238.710,307.301
239.178,306.254
239.647,305.206
240.117,304.158
240.590,303.109
241.064,302.060
241.540,301.010
242.019,299.959
242.500,298.907
242.984,297.853
243.471,296.797
243.963,295.738
244.461,294.674
244.963,293.604
245.473,292.529
245.989,291.447
246.513,290.356
247.045,289.257
247.587,288.149
248.138,287.030
248.700,285.899
249.273,284.757
249.857,283.601
250.454,282.431
251.064,281.248
251.688,280.057
252.325,278.865
252.977,277.676
253.644,276.497
254.327,275.334
255.025,274.192
255.739,273.078
256.470,271.996
257.218,270.954
257.984,269.956
258.768,269.009
259.571,268.118
260.392,267.289
261.233,266.528
262.094,265.841
262.975,265.234
263.876,264.708
264.797,264.263
265.738,263.900
266.699,263.619
267.679,263.419
268.677,263.302
269.694,263.266
270.729,263.313
271.782,263.442
272.853,263.653
273.942,263.947
275.047,264.324
276.170,264.783
277.309,265.321
278.464,265.930
279.634,266.604
280.820,267.335
282.020,268.116
283.235,268.941
284.463,269.803
285.705,270.693
286.960,271.605
288.227,272.533
289.506,273.469
290.797,274.406
292.099,275.336
293.412,276.254
294.735,277.151
296.068,278.021
297.410,278.857
298.761,279.651
300.121,280.397
301.489,281.090
302.864,281.731
304.246,282.323
305.636,282.869
307.031,283.372
308.433,283.835
309.840,284.261
311.252,284.652
312.669,285.011
314.090,285.342
315.515,285.647
316.943,285.929
318.374,286.191
319.808,286.435
321.244,286.665
322.681,286.884
324.120,287.094
325.560,287.299
327.000,287.500
