X,Y
42.750,74.250
42.360,73.454
41.970,72.657
41.579,71.859
41.188,71.060
40.796,70.258
40.403,69.453
40.009,68.644
39.614,67.831
39.216,67.014
38.817,66.191
38.417,65.363
38.013,64.528
37.609,63.686
37.210,62.839
36.825,61.991
36.461,61.142
36.128,60.295
35.832,59.454
35.582,58.619
35.387,57.794
35.254,56.982
35.191,56.183
35.207,55.402
35.310,54.640
35.501,53.901
35.774,53.192
36.126,52.519
36.549,51.887
37.039,51.304
37.590,50.775
38.197,50.306
38.855,49.904
39.558,49.574
40.300,49.322
41.077,49.146
41.885,49.036
42.718,48.985
43.573,48.987
44.445,49.032
45.329,49.114
46.222,49.224
47.118,49.355
48.014,49.500
48.904,49.650
49.785,49.797
50.653,49.939
51.510,50.075
52.356,50.206
53.193,50.335
54.021,50.462
54.842,50.589
55.655,50.718
56.463,50.849
57.266,50.984
58.065,51.124
58.861,51.271
59.655,51.425
60.447,51.586
61.237,51.751
62.027,51.919
62.815,52.089
63.603,52.258
64.391,52.427
65.179,52.592
65.968,52.753
66.757,52.907
67.547,53.054
68.339,53.193
69.130,53.325
69.921,53.450
70.711,53.570
71.498,53.686
72.281,53.798
73.060,53.908
73.835,54.016
74.603,54.123
75.365,54.231
76.119,54.339
76.867,54.448
77.612,54.557
78.357,54.665
79.102,54.769
79.851,54.871
80.607,54.968
81.371,55.059
82.147,55.144
82.936,55.222
83.741,55.291
84.562,55.352
85.397,55.405
86.246,55.451
87.106,55.492
87.977,55.527
88.856,55.557
89.743,55.583
90.635,55.607
91.532,55.628
92.432,55.648
93.333,55.667
