X,Y
183.333,70.500
182.866,71.187
182.398,71.873
181.929,72.557
181.457,73.240
180.981,73.920
180.502,74.597
180.017,75.270
179.526,75.938
179.029,76.600
178.524,77.257
178.011,77.907
177.488,78.550
176.955,79.185
176.412,79.811
175.856,80.428
175.288,81.035
174.707,81.631
174.112,82.216
173.504,82.790
172.885,83.351
172.256,83.901
171.616,84.438
170.968,84.962
170.311,85.472
169.648,85.969
168.978,86.452
168.303,86.920
167.623,87.374
166.940,87.813
166.255,88.236
165.568,88.643
164.880,89.035
164.192,89.409
163.504,89.767
162.816,90.110
162.126,90.437
161.434,90.752
160.737,91.053
160.034,91.343
159.326,91.622
158.609,91.891
157.884,92.152
157.148,92.405
156.401,92.651
155.642,92.892
154.869,93.128
154.081,93.360
153.276,93.589
152.455,93.817
151.618,94.043
150.766,94.267
149.902,94.490
149.029,94.710
148.147,94.929
147.260,95.145
146.368,95.358
145.476,95.569
144.583,95.777
143.694,95.982
142.808,96.185
141.930,96.383
141.061,96.579
140.202,96.771
139.357,96.959
138.527,97.143
137.714,97.323
136.919,97.499
136.142,97.671
135.380,97.839
134.630,98.003
133.891,98.164
133.159,98.322
132.432,98.477
131.708,98.629
130.984,98.779
130.259,98.926
129.529,99.071
128.793,99.214
128.048,99.355
127.291,99.495
126.520,99.634
125.733,99.771
124.930,99.907
124.112,100.043
123.280,100.177
122.434,100.311
121.577,100.444
120.707,100.576
119.828,100.708
118.939,100.839
118.041,100.969
117.136,101.099
116.224,101.228
115.306,101.358
114.384,101.486
113.458,101.615
112.529,101.743
111.598,101.872
110.667,102.000
