X,Y
35.333,49.000
35.882,48.629
36.431,48.259
36.980,47.888
37.529,47.519
38.077,47.150
38.625,46.782
39.173,46.415
39.721,46.049
40.268,45.686
40.815,45.323
41.361,44.963
41.907,44.605
42.453,44.249
42.998,43.895
43.542,43.545
44.085,43.197
44.628,42.852
45.170,42.510
45.711,42.172
46.252,41.838
46.791,41.507
47.330,41.181
47.867,40.858
48.404,40.540
48.939,40.227
49.473,39.918
50.007,39.614
50.538,39.316
51.069,39.022
51.598,38.735
52.126,38.453
52.653,38.177
53.178,37.907
53.702,37.644
54.224,37.387
54.744,37.136
55.263,36.892
55.781,36.655
56.298,36.424
56.814,36.199
57.329,35.980
57.843,35.767
58.357,35.560
58.870,35.358
59.384,35.161
59.897,34.969
60.411,34.783
60.925,34.601
61.439,34.424
61.954,34.252
62.470,34.084
62.987,33.920
63.506,33.760
64.025,33.604
64.546,33.452
65.069,33.304
65.594,33.159
66.120,33.017
66.649,32.878
67.180,32.742
67.714,32.609
68.250,32.479
68.789,32.351
69.331,32.225
69.876,32.101
70.425,31.980
70.977,31.860
71.532,31.742
72.091,31.626
72.652,31.512
73.217,31.399
73.785,31.287
74.355,31.177
74.928,31.069
75.504,30.962
76.082,30.856
76.663,30.752
77.246,30.649
77.831,30.547
78.418,30.446
79.008,30.346
79.599,30.247
80.191,30.149
80.786,30.052
81.382,29.956
81.980,29.861
82.579,29.766
83.179,29.672
83.780,29.579
84.382,29.486
84.986,29.394
85.590,29.302
86.195,29.210
86.800,29.119
87.406,29.028
88.013,28.938
88.619,28.847
89.226,28.757
89.833,28.667
