X,Y
238.000,328.000
238.632,326.196
239.263,324.394
239.894,322.593
240.524,320.797
241.154,319.005
241.781,317.219
242.407,315.441
243.031,313.671
243.653,311.910
244.273,310.161
244.890,308.423
245.503,306.699
246.114,304.989
246.721,303.295
247.324,301.618
247.923,299.959
248.518,298.319
249.108,296.699
249.693,295.102
250.273,293.527
250.847,291.976
251.416,290.451
251.979,288.952
252.535,287.481
253.085,286.038
253.628,284.626
254.164,283.245
254.693,281.897
255.218,280.584
255.740,279.306
256.261,278.066
256.783,276.865
257.309,275.705
257.839,274.587
258.377,273.514
258.923,272.487
259.480,271.507
260.051,270.577
260.636,269.697
261.237,268.870
261.858,268.097
262.499,267.379
263.163,266.720
263.852,266.119
264.567,265.579
265.308,265.101
266.076,264.686
266.868,264.337
267.686,264.054
268.527,263.838
269.393,263.692
270.281,263.616
271.191,263.612
272.124,263.681
273.077,263.824
274.051,264.044
275.045,264.340
276.059,264.716
277.091,265.167
278.141,265.688
279.209,266.272
280.294,266.914
281.395,267.608
282.511,268.347
283.643,269.125
284.789,269.936
285.949,270.774
287.121,271.633
288.306,272.506
289.503,273.388
290.711,274.273
291.930,275.154
293.158,276.025
294.396,276.880
295.642,277.713
296.897,278.518
298.158,279.289
299.427,280.019
300.701,280.703
301.981,281.339
303.267,281.930
304.557,282.477
305.853,282.984
307.153,283.452
308.457,283.884
309.765,284.283
311.076,284.650
312.391,284.989
313.710,285.301
315.031,285.589
316.354,285.856
317.680,286.104
319.008,286.334
320.337,286.551
321.668,286.755
323.000,286.949
324.333,287.137
325.666,287.320
327.000,287.500
