X,Y
148.000,52.000
147.660,51.616
147.320,51.233
146.979,50.849
146.638,50.466
146.296,50.084
145.952,49.702
145.607,49.321
145.260,48.940
144.911,48.560
144.560,48.182
144.206,47.804
143.849,47.428
143.490,47.053
143.127,46.680
142.761,46.308
142.390,45.938
142.016,45.570
141.638,45.204
141.254,44.839
140.866,44.477
140.473,44.117
140.075,43.760
139.671,43.405
139.262,43.053
138.846,42.703
138.424,42.356
137.995,42.013
137.559,41.672
137.117,41.334
136.667,41.000
136.209,40.669
135.745,40.342
135.273,40.018
134.794,39.698
134.308,39.381
133.815,39.068
133.317,38.759
132.812,38.454
132.301,38.153
131.785,37.855
131.263,37.562
130.736,37.273
130.203,36.988
129.666,36.707
129.124,36.430
128.578,36.158
128.027,35.890
127.472,35.626
126.914,35.367
126.352,35.113
125.786,34.863
125.217,34.618
124.645,34.378
124.071,34.142
123.494,33.912
122.914,33.686
122.332,33.465
121.748,33.250
121.163,33.039
120.576,32.834
119.987,32.634
119.398,32.439
118.807,32.250
118.216,32.066
117.624,31.887
117.032,31.714
116.440,31.547
115.847,31.384
115.253,31.226
114.659,31.073
114.065,30.925
113.471,30.781
112.876,30.641
112.281,30.506
111.686,30.375
111.090,30.247
110.494,30.123
109.897,30.002
109.301,29.885
108.704,29.771
108.107,29.660
107.510,29.552
106.912,29.447
106.314,29.344
105.717,29.244
105.119,29.146
104.520,29.050
103.922,28.955
103.323,28.863
102.725,28.772
102.126,28.683
101.527,28.595
100.928,28.508
100.329,28.422
99.730,28.336
99.131,28.252
98.532,28.168
97.933,28.084
97.333,28.000
