X,Y
36.000,56.000
36.457,55.844
36.915,55.688
37.372,55.533
37.830,55.379
38.289,55.226
38.748,55.074
39.208,54.924
39.668,54.776
40.130,54.629
40.593,54.486
41.057,54.345
41.522,54.207
41.989,54.073
42.457,53.942
42.927,53.815
43.399,53.692
43.873,53.574
44.348,53.460
44.826,53.351
45.307,53.247
45.789,53.149
46.275,53.057
46.763,52.971
47.253,52.891
47.747,52.817
48.244,52.751
48.744,52.691
49.246,52.639
49.752,52.593
50.260,52.553
50.770,52.520
51.283,52.492
51.797,52.470
52.314,52.453
52.832,52.440
53.351,52.433
53.871,52.429
54.393,52.430
54.915,52.435
55.438,52.443
55.961,52.454
56.484,52.468
57.007,52.485
57.530,52.504
58.053,52.525
58.575,52.548
59.096,52.572
59.617,52.598
60.136,52.624
60.653,52.651
61.170,52.679
61.684,52.707
62.196,52.734
62.706,52.761
63.214,52.787
63.719,52.813
64.222,52.838
64.722,52.862
65.219,52.886
65.713,52.909
66.204,52.931
66.692,52.954
67.177,52.975
67.658,52.996
68.136,53.016
68.610,53.036
69.081,53.056
69.547,53.075
70.010,53.093
70.469,53.111
70.923,53.129
71.373,53.146
71.819,53.163
72.260,53.179
72.697,53.195
73.128,53.210
73.555,53.226
73.977,53.240
74.394,53.255
74.806,53.269
75.213,53.283
75.615,53.297
76.013,53.310
76.407,53.323
76.797,53.336
77.183,53.349
77.567,53.361
77.947,53.373
78.324,53.385
78.699,53.397
79.072,53.409
79.442,53.421
79.811,53.432
80.178,53.444
80.544,53.455
80.909,53.466
81.273,53.478
81.637,53.489
82.000,53.500
