X,Y
107.000,67.333
107.622,66.454
108.243,65.577
108.863,64.704
109.481,63.836
110.096,62.976
110.708,62.126
111.317,61.288
111.920,60.462
112.519,59.653
113.112,58.860
113.698,58.087
114.277,57.335
114.849,56.607
115.412,55.903
115.966,55.225
116.514,54.571
117.056,53.937
117.593,53.322
118.129,52.722
118.663,52.134
119.198,51.557
119.735,50.987
120.276,50.421
120.822,49.857
121.374,49.292
121.936,48.724
122.507,48.154
123.089,47.584
123.685,47.015
124.295,46.450
124.921,45.889
125.564,45.335
126.227,44.789
126.911,44.253
127.617,43.727
128.346,43.215
129.101,42.718
129.881,42.241
130.685,41.792
131.513,41.381
132.363,41.015
133.235,40.702
134.126,40.452
135.037,40.273
135.966,40.172
136.913,40.159
137.876,40.242
138.854,40.429
139.846,40.729
140.851,41.146
141.866,41.672
142.889,42.298
143.917,43.017
144.947,43.820
145.977,44.697
147.005,45.641
148.026,46.642
149.040,47.692
150.043,48.783
151.032,49.906
152.006,51.051
152.961,52.211
153.895,53.377
154.804,54.540
155.688,55.691
156.542,56.823
157.364,57.926
158.153,58.991
158.908,60.019
159.635,61.010
160.337,61.969
161.019,62.898
161.684,63.800
162.337,64.679
162.981,65.538
163.621,66.378
164.261,67.204
164.905,68.019
165.557,68.825
166.221,69.625
166.901,70.423
167.601,71.222
168.325,72.024
169.076,72.831
169.850,73.643
170.647,74.459
171.465,75.280
172.303,76.104
173.158,76.932
174.030,77.763
174.916,78.597
175.814,79.433
176.725,80.272
177.645,81.113
178.573,81.955
179.507,82.798
180.447,83.643
181.389,84.488
182.333,85.333
