X,Y
157.000,69.750
156.446,70.106
155.893,70.462
155.339,70.818
154.785,71.173
154.231,71.529
153.678,71.884
153.124,72.238
152.570,72.593
152.015,72.946
151.461,73.300
150.907,73.652
150.352,74.004
149.797,74.356
149.242,74.706
148.687,75.056
148.132,75.405
147.576,75.753
147.021,76.099
146.465,76.445
145.908,76.790
145.352,77.133
144.795,77.475
144.238,77.816
143.680,78.156
143.123,78.494
142.564,78.830
142.006,79.165
141.447,79.499
140.888,79.831
140.328,80.161
139.768,80.489
139.208,80.815
138.647,81.140
138.085,81.462
137.523,81.783
136.961,82.101
136.398,82.417
135.835,82.731
135.271,83.043
134.707,83.352
134.143,83.659
133.579,83.963
133.015,84.264
132.451,84.563
131.888,84.858
131.325,85.151
130.762,85.440
130.201,85.726
129.640,86.009
129.081,86.288
128.522,86.563
127.965,86.835
127.410,87.103
126.856,87.367
126.303,87.627
125.753,87.883
125.204,88.134
124.658,88.381
124.114,88.624
123.572,88.861
123.033,89.095
122.496,89.323
121.962,89.547
121.432,89.765
120.904,89.978
120.379,90.186
119.857,90.389
119.339,90.586
118.825,90.777
118.314,90.963
117.807,91.143
117.305,91.317
116.806,91.485
116.311,91.648
115.819,91.805
115.331,91.956
114.847,92.103
114.366,92.245
113.888,92.382
113.412,92.515
112.940,92.644
112.470,92.769
112.003,92.890
111.538,93.007
111.076,93.122
110.615,93.233
110.157,93.341
109.700,93.447
109.245,93.551
108.791,93.652
108.339,93.751
107.888,93.848
107.437,93.944
106.988,94.039
106.540,94.132
106.092,94.225
105.644,94.317
105.197,94.409
104.750,94.500
