X,Y
280.000,114.000
279.710,112.892
279.419,111.786
279.128,110.681
278.834,109.578
278.538,108.479
278.239,107.384
277.937,106.294
277.631,105.210
277.320,104.132
277.004,103.063
276.682,102.001
276.353,100.949
276.018,99.906
275.675,98.875
275.324,97.855
274.964,96.848
274.595,95.854
274.216,94.874
273.827,93.909
273.426,92.960
273.012,92.025
272.585,91.104
272.142,90.197
271.682,89.303
271.204,88.421
270.707,87.551
270.189,86.692
269.649,85.844
269.086,85.006
268.498,84.177
267.883,83.357
267.242,82.546
266.571,81.742
265.871,80.946
265.139,80.156
264.375,79.372
263.577,78.594
262.747,77.822
261.885,77.058
260.994,76.301
260.073,75.552
259.124,74.812
258.147,74.081
257.145,73.359
256.116,72.648
255.064,71.948
253.988,71.259
252.889,70.582
251.769,69.917
250.629,69.266
249.469,68.628
248.291,68.004
247.095,67.394
245.883,66.800
244.655,66.222
243.412,65.660
242.156,65.115
240.888,64.586
239.608,64.075
238.318,63.580
237.018,63.102
235.711,62.640
234.397,62.194
233.078,61.764
231.754,61.350
230.426,60.950
229.097,60.567
227.766,60.198
226.436,59.843
225.107,59.504
223.780,59.178
222.457,58.867
221.139,58.570
219.827,58.286
218.522,58.016
217.225,57.759
215.937,57.515
214.660,57.284
213.395,57.066
212.142,56.860
210.903,56.666
209.675,56.484
208.458,56.312
207.253,56.150
206.057,55.997
204.871,55.853
203.694,55.718
202.524,55.590
201.362,55.469
200.207,55.354
199.057,55.245
197.914,55.141
196.774,55.041
195.639,54.945
194.507,54.852
193.378,54.762
192.251,54.674
191.125,54.587
190.000,54.500
