X,Y
273.000,147.000
272.399,147.577
271.797,148.153
271.195,148.729
270.593,149.305
269.989,149.880
269.385,150.454
268.779,151.026
268.171,151.598
267.562,152.168
266.951,152.737
266.337,153.304
265.721,153.868
265.102,154.431
264.480,154.991
263.856,155.549
263.227,156.105
262.596,156.657
261.960,157.206
261.320,157.752
260.676,158.295
260.028,158.834
259.375,159.369
258.717,159.901
258.053,160.428
257.385,160.951
256.710,161.470
256.030,161.984
255.344,162.493
254.651,162.997
253.952,163.496
253.247,163.989
252.534,164.477
251.814,164.959
251.087,165.436
250.353,165.907
249.613,166.372
248.866,166.831
248.113,167.284
247.354,167.732
246.590,168.174
245.820,168.610
245.044,169.040
244.263,169.464
243.478,169.882
242.688,170.294
241.893,170.700
241.093,171.100
240.290,171.495
239.483,171.883
238.672,172.265
237.858,172.641
237.040,173.011
236.219,173.375
235.396,173.733
234.569,174.085
233.740,174.431
232.910,174.770
232.076,175.104
231.242,175.431
230.405,175.752
229.567,176.066
228.728,176.375
227.888,176.677
227.047,176.973
226.205,177.262
225.364,177.545
224.521,177.822
223.679,178.093
222.837,178.358
221.994,178.617
221.151,178.871
220.308,179.119
219.465,179.363
218.621,179.601
217.777,179.834
216.934,180.063
216.090,180.287
215.246,180.508
214.402,180.724
213.557,180.936
212.713,181.145
211.868,181.350
211.024,181.552
210.179,181.751
209.334,181.948
208.489,182.141
207.644,182.332
206.799,182.521
205.954,182.707
205.109,182.892
204.264,183.075
203.418,183.257
202.573,183.437
201.727,183.616
200.882,183.794
200.036,183.971
199.191,184.148
198.346,184.324
197.500,184.500
