X,Y
39.000,57.000
39.501,56.718
40.003,56.437
40.504,56.156
41.006,55.876
41.507,55.597
42.009,55.318
42.511,55.041
43.013,54.765
43.515,54.491
44.018,54.219
44.520,53.949
45.023,53.681
45.526,53.416
46.030,53.153
46.534,52.894
47.038,52.637
47.543,52.384
48.048,52.134
48.553,51.888
49.059,51.646
49.565,51.408
50.073,51.174
50.582,50.944
51.092,50.719
51.604,50.498
52.117,50.281
52.634,50.068
53.152,49.860
53.674,49.656
54.198,49.457
54.726,49.263
55.258,49.073
55.793,48.888
56.333,48.708
56.877,48.532
57.426,48.362
57.979,48.196
58.538,48.036
59.103,47.880
59.672,47.730
60.247,47.584
60.826,47.444
61.408,47.307
61.995,47.175
62.584,47.048
63.177,46.924
63.772,46.804
64.368,46.689
64.967,46.577
65.566,46.468
66.166,46.363
66.766,46.261
67.367,46.163
67.966,46.067
68.565,45.974
69.163,45.884
69.759,45.796
70.352,45.711
70.943,45.628
71.532,45.547
72.118,45.469
72.702,45.392
73.284,45.317
73.864,45.244
74.444,45.172
75.022,45.102
75.600,45.034
76.178,44.967
76.755,44.901
77.333,44.836
77.911,44.773
78.490,44.710
79.070,44.648
79.651,44.588
80.234,44.527
80.819,44.468
81.406,44.409
81.996,44.350
82.588,44.292
83.183,44.234
83.781,44.176
84.381,44.119
84.984,44.061
85.589,44.004
86.195,43.948
86.804,43.891
87.415,43.835
88.027,43.778
88.641,43.722
89.257,43.666
89.873,43.610
90.491,43.555
91.109,43.499
91.729,43.444
92.349,43.388
92.969,43.333
93.590,43.277
94.212,43.222
94.833,43.167
