X,Y
35.000,52.000
35.337,51.549
35.675,51.097
36.012,50.646
36.350,50.196
36.689,49.747
37.028,49.299
37.368,48.852
37.708,48.406
38.050,47.962
38.393,47.520
38.736,47.080
39.082,46.643
39.428,46.208
39.776,45.776
40.126,45.346
40.478,44.920
40.831,44.497
41.187,44.078
41.545,43.663
41.905,43.252
42.267,42.844
42.632,42.442
42.999,42.044
43.369,41.650
43.743,41.262
44.119,40.879
44.498,40.502
44.880,40.130
45.266,39.764
45.654,39.404
46.046,39.049
46.440,38.699
46.837,38.355
47.236,38.015
47.638,37.681
48.043,37.352
48.450,37.028
48.858,36.709
49.269,36.395
49.682,36.086
50.097,35.781
50.514,35.481
50.932,35.185
51.352,34.894
51.773,34.607
52.196,34.324
52.620,34.046
53.045,33.772
53.471,33.501
53.898,33.235
54.326,32.973
54.754,32.714
55.183,32.459
55.613,32.208
56.043,31.960
56.474,31.716
56.906,31.476
57.338,31.239
57.770,31.005
58.203,30.774
58.637,30.547
59.071,30.323
59.505,30.102
59.940,29.885
60.375,29.670
60.811,29.458
61.247,29.249
61.684,29.043
62.121,28.840
62.558,28.640
62.996,28.442
63.433,28.247
63.872,28.054
64.310,27.864
64.749,27.676
65.188,27.491
65.627,27.308
66.067,27.127
66.507,26.949
66.947,26.772
67.387,26.597
67.827,26.425
68.268,26.253
68.709,26.084
69.149,25.916
69.590,25.749
70.032,25.584
70.473,25.420
70.915,25.257
71.356,25.095
71.798,24.934
72.240,24.774
72.681,24.614
73.123,24.456
73.565,24.297
74.007,24.139
74.449,23.982
74.891,23.824
75.333,23.667
