X,Y
50.667,71.667
51.252,70.489
51.839,69.312
52.426,68.137
53.015,66.964
53.605,65.795
54.199,64.629
54.795,63.467
55.396,62.311
56.000,61.161
56.609,60.018
57.224,58.883
57.844,57.756
58.470,56.638
59.103,55.530
59.744,54.433
60.392,53.347
61.047,52.274
61.709,51.215
62.377,50.171
63.049,49.145
63.724,48.136
64.403,47.148
65.082,46.180
65.762,45.235
66.442,44.314
67.121,43.419
67.797,42.550
68.470,41.710
69.138,40.899
69.801,40.119
70.460,39.373
71.117,38.663
71.773,37.991
72.431,37.361
73.092,36.774
73.757,36.234
74.430,35.743
75.112,35.304
75.804,34.919
76.509,34.591
77.227,34.321
77.957,34.108
78.697,33.950
79.446,33.845
80.201,33.791
80.961,33.786
81.724,33.828
82.489,33.917
83.253,34.048
84.017,34.224
84.781,34.443
85.546,34.710
86.313,35.024
87.083,35.389
87.858,35.805
88.639,36.274
89.426,36.799
90.221,37.380
91.024,38.020
91.837,38.718
92.659,39.470
93.490,40.267
94.329,41.103
95.175,41.971
96.028,42.863
96.887,43.773
97.751,44.694
98.620,45.618
99.494,46.539
100.371,47.449
101.251,48.341
102.134,49.209
103.018,50.045
103.904,50.842
104.790,51.600
105.679,52.322
106.569,53.010
107.461,53.667
108.356,54.297
109.253,54.902
110.153,55.484
111.057,56.048
111.965,56.596
112.876,57.131
113.792,57.656
114.712,58.173
115.638,58.686
116.568,59.196
117.502,59.702
118.441,60.207
119.383,60.708
120.328,61.208
121.276,61.705
122.226,62.201
123.179,62.696
124.133,63.190
125.088,63.682
126.044,64.175
127.000,64.667
