X,Y
174.000,53.000
173.591,53.395
173.182,53.789
172.773,54.183
172.364,54.576
171.954,54.967
171.544,55.356
171.134,55.743
170.724,56.127
170.314,56.508
169.903,56.886
169.491,57.261
169.079,57.631
168.667,57.996
168.254,58.357
167.840,58.713
167.426,59.063
167.011,59.407
166.595,59.744
166.179,60.075
165.761,60.399
165.343,60.715
164.924,61.023
164.504,61.323
164.083,61.615
163.660,61.898
163.237,62.172
162.812,62.438
162.386,62.696
161.958,62.946
161.529,63.188
161.099,63.423
160.666,63.651
160.232,63.871
159.795,64.085
159.357,64.293
158.916,64.494
158.473,64.688
158.028,64.877
157.580,65.061
157.130,65.238
156.677,65.411
156.222,65.579
155.763,65.741
155.302,65.899
154.837,66.053
154.370,66.203
153.899,66.348
153.424,66.489
152.944,66.627
152.461,66.760
151.973,66.889
151.479,67.014
150.981,67.135
150.477,67.252
149.967,67.366
149.450,67.475
148.927,67.581
148.398,67.683
147.861,67.782
147.317,67.877
146.765,67.968
146.205,68.056
145.637,68.140
145.060,68.221
144.474,68.298
143.879,68.372
143.275,68.442
142.661,68.510
142.036,68.574
141.402,68.634
140.759,68.692
140.107,68.747
139.445,68.799
138.776,68.848
138.098,68.895
137.413,68.939
136.720,68.981
136.020,69.020
135.313,69.057
134.600,69.092
133.881,69.126
133.156,69.157
132.425,69.186
131.689,69.214
130.948,69.240
130.203,69.265
129.454,69.288
128.700,69.310
127.943,69.331
127.183,69.351
126.420,69.370
125.655,69.388
124.887,69.405
124.117,69.422
123.345,69.438
122.573,69.454
121.799,69.470
121.025,69.485
120.250,69.500
