X,Y
31.500,59.750
31.796,59.633
32.093,59.516
32.390,59.399
32.686,59.283
32.983,59.167
33.281,59.050
33.578,58.935
33.876,58.819
34.175,58.704
34.474,58.590
34.773,58.476
35.073,58.363
35.374,58.250
35.675,58.139
35.977,58.027
36.280,57.917
36.584,57.808
36.889,57.700
37.195,57.592
37.501,57.486
37.809,57.381
38.118,57.277
38.428,57.174
38.740,57.072
39.053,56.972
39.367,56.873
39.682,56.776
39.999,56.680
40.317,56.586
40.637,56.493
40.959,56.402
41.282,56.313
41.607,56.225
41.934,56.139
42.263,56.056
42.594,55.974
42.926,55.894
43.261,55.816
43.597,55.740
43.936,55.667
44.277,55.596
44.620,55.527
44.965,55.460
45.313,55.396
45.663,55.334
46.015,55.275
46.370,55.218
46.727,55.163
47.087,55.111
47.449,55.062
47.813,55.014
48.179,54.969
48.547,54.926
48.917,54.885
49.290,54.846
49.664,54.809
50.041,54.774
50.419,54.742
50.799,54.711
51.181,54.681
51.564,54.654
51.950,54.629
52.337,54.605
52.725,54.583
53.115,54.562
53.507,54.543
53.900,54.526
54.295,54.510
54.691,54.495
55.089,54.482
55.487,54.471
55.887,54.460
56.289,54.451
56.691,54.443
57.094,54.436
57.499,54.431
57.905,54.426
58.311,54.422
58.719,54.420
59.127,54.418
59.537,54.417
59.947,54.417
60.358,54.418
60.769,54.419
61.182,54.422
61.595,54.425
62.008,54.428
62.422,54.432
62.837,54.437
63.252,54.442
63.667,54.447
64.083,54.453
64.499,54.459
64.916,54.465
65.332,54.472
65.749,54.479
66.166,54.486
66.583,54.493
67.000,54.500
