X,Y
29.000,51.500
29.409,51.019
29.818,50.538
30.227,50.057
30.637,49.577
31.046,49.098
31.456,48.620
31.866,48.144
32.276,47.669
32.687,47.196
33.098,46.725
33.510,46.256
33.922,45.790
34.335,45.326
34.748,44.865
35.162,44.408
35.576,43.954
35.992,43.504
36.408,43.057
36.824,42.615
37.242,42.177
37.661,41.743
38.080,41.314
38.501,40.890
38.923,40.472
39.345,40.059
39.769,39.651
40.194,39.250
40.620,38.854
41.048,38.465
41.477,38.083
41.907,37.707
42.339,37.338
42.772,36.977
43.206,36.623
43.642,36.277
44.080,35.939
44.519,35.609
44.960,35.287
45.403,34.972
45.847,34.665
46.293,34.365
46.741,34.073
47.190,33.787
47.641,33.508
48.094,33.236
48.548,32.970
49.005,32.710
49.463,32.456
49.922,32.207
50.384,31.965
50.847,31.727
51.312,31.495
51.779,31.268
52.248,31.045
52.718,30.827
53.191,30.614
53.665,30.404
54.141,30.199
54.619,29.997
55.099,29.799
55.580,29.604
56.064,29.413
56.550,29.224
57.037,29.039
57.526,28.855
58.018,28.675
58.511,28.496
59.006,28.319
59.504,28.145
60.003,27.972
60.503,27.801
61.006,27.632
61.510,27.465
62.016,27.299
62.523,27.135
63.032,26.972
63.542,26.811
64.054,26.651
64.567,26.492
65.081,26.335
65.596,26.179
66.112,26.024
66.630,25.870
67.148,25.717
67.667,25.565
68.187,25.413
68.708,25.263
69.230,25.114
69.753,24.965
70.276,24.816
70.799,24.669
71.323,24.522
71.848,24.375
72.372,24.228
72.898,24.082
73.423,23.937
73.949,23.791
74.474,23.645
75.000,23.500
