X,Y
25.000,67.750
25.356,68.036
25.711,68.322
26.068,68.608
26.424,68.894
26.782,69.180
27.140,69.466
27.500,69.753
27.861,70.040
28.224,70.326
28.588,70.614
28.955,70.901
29.323,71.189
29.694,71.477
30.068,71.765
30.444,72.054
30.823,72.343
31.206,72.633
31.592,72.923
31.981,73.214
32.374,73.505
32.771,73.797
33.172,74.089
33.577,74.382
33.987,74.675
34.402,74.970
34.822,75.264
35.246,75.560
35.676,75.856
36.112,76.154
36.553,76.451
37.000,76.750
37.454,77.050
37.913,77.350
38.377,77.651
38.847,77.952
39.322,78.253
39.802,78.555
40.286,78.856
40.775,79.157
41.267,79.458
41.763,79.758
42.263,80.057
42.766,80.356
43.272,80.653
43.780,80.949
44.291,81.243
44.804,81.536
45.318,81.828
45.835,82.117
46.352,82.405
46.871,82.690
47.391,82.973
47.911,83.253
48.431,83.530
48.951,83.805
49.472,84.077
49.991,84.345
50.510,84.610
51.027,84.872
51.544,85.130
52.058,85.384
52.571,85.634
53.082,85.880
53.590,86.122
54.096,86.359
54.599,86.592
55.098,86.819
55.595,87.042
56.087,87.260
56.576,87.473
57.062,87.681
57.544,87.885
58.023,88.084
58.499,88.279
58.972,88.470
59.442,88.656
59.910,88.840
60.375,89.019
60.838,89.195
61.298,89.368
61.756,89.538
62.211,89.705
62.665,89.869
63.117,90.030
63.567,90.189
64.016,90.346
64.463,90.501
64.908,90.653
65.353,90.804
65.796,90.954
66.238,91.101
66.679,91.248
67.119,91.393
67.559,91.537
67.998,91.681
68.436,91.824
68.874,91.966
69.312,92.108
69.750,92.250
