X,Y
151.000,59.000
150.598,59.497
150.195,59.993
149.792,60.489
149.388,60.984
148.982,61.478
148.576,61.972
148.168,62.464
147.759,62.954
147.347,63.443
146.933,63.930
146.516,64.414
146.097,64.896
145.675,65.376
145.249,65.853
144.819,66.327
144.386,66.798
143.949,67.265
143.507,67.728
143.061,68.188
142.610,68.643
142.153,69.095
141.692,69.541
141.225,69.983
140.754,70.420
140.278,70.852
139.797,71.279
139.312,71.700
138.823,72.115
138.330,72.524
137.834,72.927
137.334,73.323
136.830,73.713
136.324,74.096
135.815,74.472
135.303,74.841
134.788,75.202
134.271,75.555
133.753,75.901
133.232,76.239
132.710,76.568
132.186,76.888
131.661,77.200
131.134,77.504
130.607,77.799
130.078,78.086
129.547,78.365
129.015,78.636
128.481,78.901
127.945,79.158
127.407,79.409
126.867,79.653
126.325,79.891
125.781,80.124
125.235,80.351
124.686,80.572
124.135,80.789
123.581,81.000
123.025,81.208
122.466,81.411
121.904,81.610
121.339,81.805
120.771,81.997
120.201,82.186
119.628,82.371
119.052,82.552
118.475,82.730
117.896,82.904
117.316,83.074
116.734,83.241
116.151,83.403
115.568,83.562
114.984,83.717
114.399,83.867
113.815,84.014
113.230,84.156
112.646,84.294
112.062,84.428
111.480,84.557
110.898,84.682
110.318,84.803
109.739,84.919
109.162,85.030
108.586,85.138
108.011,85.242
107.438,85.342
106.866,85.439
106.295,85.533
105.725,85.623
105.157,85.712
104.588,85.797
104.021,85.881
103.454,85.962
102.888,86.042
102.323,86.121
101.758,86.198
101.193,86.274
100.629,86.350
100.064,86.425
99.500,86.500
