X,Y
147.000,56.000
146.591,56.498
146.181,56.994
145.771,57.490
145.361,57.984
144.950,58.475
144.538,58.963
144.125,59.447
143.711,59.926
143.296,60.401
142.879,60.869
142.461,61.331
142.041,61.786
141.619,62.234
141.194,62.673
140.768,63.103
140.339,63.523
139.907,63.933
139.473,64.332
139.035,64.719
138.595,65.095
138.151,65.458
137.702,65.810
137.249,66.152
136.791,66.482
136.327,66.803
135.857,67.115
135.381,67.417
134.896,67.711
134.404,67.997
133.904,68.275
133.395,68.547
132.876,68.811
132.348,69.070
131.809,69.322
131.259,69.570
130.697,69.813
130.124,70.052
129.538,70.287
128.941,70.517
128.332,70.743
127.714,70.965
127.086,71.182
126.449,71.393
125.804,71.599
125.151,71.800
124.491,71.994
123.826,72.183
123.155,72.365
122.479,72.540
121.799,72.709
121.116,72.870
120.430,73.024
119.741,73.171
119.052,73.309
118.362,73.440
117.672,73.562
116.983,73.676
116.295,73.780
115.609,73.876
114.924,73.963
114.242,74.042
113.561,74.114
112.881,74.178
112.203,74.235
111.526,74.285
110.850,74.329
110.176,74.367
109.502,74.399
108.829,74.426
108.158,74.449
107.486,74.467
106.816,74.481
106.146,74.491
105.477,74.498
104.807,74.503
104.138,74.504
103.470,74.504
102.801,74.502
102.132,74.498
101.464,74.493
100.795,74.487
100.126,74.480
99.457,74.471
98.788,74.462
98.119,74.452
97.450,74.441
96.781,74.430
96.112,74.417
95.443,74.404
94.774,74.390
94.104,74.376
93.435,74.361
92.766,74.346
92.097,74.331
91.427,74.315
90.758,74.299
90.089,74.283
89.419,74.266
88.750,74.250
