X,Y
32.000,78.000
32.953,77.422
33.907,76.845
34.861,76.267
35.817,75.690
36.775,75.112
37.735,74.534
38.698,73.957
39.664,73.379
40.633,72.802
41.607,72.224
42.585,71.647
43.568,71.069
44.556,70.492
45.551,69.914
46.551,69.337
47.559,68.759
48.574,68.182
49.596,67.605
50.627,67.027
51.666,66.450
52.714,65.873
53.772,65.295
54.840,64.718
55.918,64.141
57.007,63.564
58.107,62.987
59.219,62.410
60.343,61.832
61.480,61.255
62.630,60.678
63.794,60.102
64.971,59.525
66.163,58.948
67.367,58.372
68.583,57.797
69.811,57.222
71.049,56.649
72.298,56.078
73.557,55.508
74.824,54.940
76.100,54.375
77.383,53.812
78.674,53.252
79.970,52.695
81.272,52.142
82.579,51.592
83.890,51.046
85.205,50.504
86.523,49.966
87.843,49.433
89.165,48.905
90.488,48.382
91.810,47.865
93.133,47.353
94.455,46.847
95.774,46.347
97.092,45.854
98.406,45.367
99.717,44.887
101.023,44.415
102.324,43.949
103.620,43.492
104.909,43.042
106.191,42.601
107.466,42.168
108.732,41.744
109.989,41.329
111.237,40.923
112.474,40.527
113.702,40.140
114.920,39.761
116.129,39.391
117.329,39.029
118.520,38.675
119.704,38.329
120.879,37.990
122.047,37.657
123.208,37.332
124.362,37.013
125.509,36.700
126.650,36.392
127.786,36.090
128.915,35.794
130.040,35.502
131.159,35.215
132.274,34.931
133.385,34.652
134.492,34.377
135.595,34.105
136.695,33.836
137.792,33.569
138.886,33.305
139.978,33.043
141.068,32.783
142.156,32.525
143.243,32.268
144.329,32.011
145.415,31.755
146.500,31.500
