X,Y
34.000,56.000
34.236,55.422
34.473,54.845
34.710,54.269
34.948,53.694
35.187,53.121
35.426,52.551
35.667,51.984
35.910,51.421
36.154,50.862
36.401,50.307
36.649,49.758
36.900,49.214
37.154,48.677
37.410,48.146
37.670,47.622
37.933,47.106
38.199,46.598
38.469,46.100
38.744,45.610
39.022,45.130
39.305,44.661
39.592,44.202
39.884,43.753
40.181,43.314
40.484,42.885
40.791,42.465
41.104,42.053
41.423,41.651
41.748,41.256
42.078,40.868
42.415,40.488
42.758,40.115
43.108,39.748
43.464,39.388
43.828,39.033
44.198,38.683
44.576,38.339
44.961,37.999
45.353,37.663
45.753,37.331
46.161,37.003
46.576,36.679
46.998,36.359
47.428,36.042
47.864,35.729
48.306,35.419
48.756,35.113
49.211,34.811
49.673,34.511
50.141,34.215
50.614,33.923
51.093,33.633
51.578,33.347
52.068,33.063
52.563,32.783
53.063,32.505
53.568,32.231
54.078,31.959
54.592,31.690
55.110,31.424
55.632,31.161
56.159,30.901
56.689,30.645
57.223,30.393
57.760,30.144
58.300,29.899
58.844,29.659
59.390,29.423
59.939,29.191
60.491,28.964
61.045,28.742
61.601,28.524
62.160,28.313
62.720,28.106
63.282,27.905
63.845,27.710
64.409,27.520
64.975,27.337
65.542,27.160
66.109,26.989
66.678,26.823
67.247,26.664
67.817,26.509
68.388,26.360
68.959,26.215
69.531,26.075
70.103,25.938
70.676,25.805
71.249,25.676
71.823,25.549
72.397,25.426
72.972,25.305
73.547,25.186
74.122,25.069
74.697,24.953
75.273,24.839
75.848,24.725
76.424,24.613
77.000,24.500
