X,Y
273.333,157.333
272.405,158.528
271.476,159.723
270.548,160.915
269.620,162.105
268.692,163.291
267.763,164.472
266.836,165.648
265.908,166.818
264.980,167.981
264.053,169.135
263.126,170.280
262.199,171.416
261.273,172.540
260.346,173.653
259.421,174.753
258.495,175.839
257.570,176.911
256.645,177.968
255.721,179.008
254.798,180.031
253.874,181.036
252.952,182.022
252.030,182.989
251.108,183.934
250.187,184.857
249.267,185.758
248.347,186.636
247.428,187.489
246.508,188.320
245.588,189.129
244.666,189.916
243.742,190.683
242.814,191.431
241.883,192.161
240.948,192.873
240.008,193.568
239.062,194.247
238.110,194.912
237.151,195.562
236.184,196.200
235.209,196.825
234.224,197.439
233.230,198.042
232.226,198.636
231.210,199.222
230.183,199.799
229.143,200.370
228.091,200.935
227.024,201.494
225.943,202.050
224.849,202.600
223.741,203.145
222.620,203.685
221.486,204.220
220.339,204.749
219.181,205.272
218.011,205.788
216.829,206.299
215.637,206.802
214.433,207.299
213.220,207.788
211.996,208.270
210.763,208.744
209.520,209.210
208.269,209.668
207.008,210.118
205.740,210.559
204.464,210.990
203.180,211.413
201.888,211.826
200.590,212.230
199.286,212.624
197.975,213.007
196.658,213.380
195.336,213.744
194.008,214.097
192.675,214.442
191.338,214.777
189.995,215.104
188.648,215.424
187.297,215.735
185.942,216.040
184.582,216.337
183.220,216.628
181.854,216.914
180.484,217.193
179.112,217.468
177.737,217.737
176.360,218.002
174.980,218.263
173.599,218.521
172.215,218.775
170.830,219.027
169.444,219.276
168.057,219.523
166.668,219.769
165.279,220.013
163.890,220.257
162.500,220.500
