X,Y
175.500,69.500
175.071,69.543
174.642,69.587
174.213,69.630
173.784,69.674
173.354,69.719
172.924,69.763
172.493,69.808
172.062,69.854
171.630,69.900
171.197,69.947
170.763,69.995
170.328,70.044
169.892,70.094
169.455,70.144
169.016,70.196
168.576,70.250
168.135,70.304
167.692,70.360
167.248,70.417
166.802,70.476
166.353,70.537
165.903,70.599
165.451,70.663
164.997,70.729
164.541,70.797
164.082,70.867
163.621,70.939
163.158,71.013
162.692,71.089
162.223,71.168
161.752,71.250
161.277,71.334
160.800,71.420
160.321,71.509
159.839,71.600
159.355,71.693
158.868,71.789
158.380,71.886
157.890,71.986
157.399,72.088
156.905,72.192
156.411,72.298
155.915,72.405
155.418,72.515
154.921,72.626
154.422,72.738
153.923,72.853
153.424,72.969
152.924,73.086
152.424,73.205
151.924,73.325
151.424,73.446
150.924,73.569
150.425,73.692
149.926,73.817
149.428,73.943
148.931,74.070
148.435,74.197
147.940,74.326
147.447,74.455
146.955,74.585
146.464,74.716
145.976,74.847
145.489,74.979
145.004,75.111
144.522,75.244
144.042,75.377
143.564,75.510
143.088,75.644
142.615,75.778
142.144,75.912
141.674,76.047
141.207,76.182
140.741,76.317
140.278,76.452
139.816,76.588
139.355,76.723
138.896,76.859
138.439,76.996
137.983,77.132
137.529,77.269
137.076,77.406
136.624,77.543
136.173,77.680
135.723,77.817
135.274,77.955
134.827,78.092
134.380,78.230
133.934,78.368
133.488,78.506
133.043,78.644
132.599,78.782
132.156,78.920
131.712,79.058
131.269,79.197
130.827,79.335
130.384,79.473
129.942,79.612
129.500,79.750
