X,Y
33.000,55.500
33.279,55.286
33.558,55.072
33.838,54.857
34.119,54.643
34.401,54.427
34.685,54.211
34.972,53.994
35.261,53.777
35.553,53.558
35.848,53.338
36.147,53.117
36.450,52.894
36.757,52.669
37.069,52.443
37.386,52.215
37.709,51.985
38.037,51.753
38.372,51.518
38.713,51.282
39.061,51.042
39.417,50.800
39.780,50.555
40.151,50.307
40.531,50.057
40.919,49.802
41.317,49.545
41.723,49.284
42.138,49.021
42.562,48.754
42.994,48.485
43.433,48.213
43.881,47.939
44.335,47.663
44.796,47.385
45.265,47.105
45.739,46.823
46.220,46.540
46.707,46.256
47.199,45.971
47.697,45.685
48.200,45.398
48.707,45.111
49.219,44.823
49.736,44.535
50.256,44.247
50.780,43.960
51.307,43.673
51.837,43.386
52.370,43.100
52.906,42.815
53.443,42.532
53.983,42.249
54.525,41.968
55.068,41.689
55.612,41.411
56.156,41.135
56.702,40.862
57.247,40.591
57.793,40.323
58.338,40.057
58.883,39.794
59.427,39.535
59.970,39.278
60.512,39.025
61.052,38.775
61.592,38.528
62.130,38.284
62.668,38.043
63.204,37.804
63.740,37.569
64.275,37.335
64.808,37.105
65.341,36.877
65.873,36.651
66.404,36.427
66.935,36.206
67.465,35.986
67.994,35.769
68.522,35.553
69.050,35.340
69.577,35.128
70.104,34.917
70.630,34.708
71.156,34.501
71.681,34.295
72.205,34.090
72.730,33.886
73.253,33.684
73.777,33.482
74.300,33.281
74.823,33.081
75.346,32.882
75.868,32.683
76.390,32.485
76.913,32.288
77.435,32.090
77.956,31.894
78.478,31.697
79.000,31.500
