X,Y
179.667,59.333
178.887,58.884
178.108,58.435
177.328,57.987
176.546,57.542
175.764,57.099
174.980,56.661
174.193,56.226
173.405,55.797
172.614,55.374
171.820,54.957
171.022,54.548
170.221,54.146
169.416,53.754
168.607,53.371
167.793,52.998
166.974,52.637
166.150,52.287
165.320,51.949
164.484,51.625
163.642,51.315
162.793,51.019
161.938,50.739
161.075,50.475
160.204,50.228
159.326,49.998
158.439,49.787
157.545,49.593
156.645,49.417
155.738,49.258
154.826,49.115
153.909,48.988
152.989,48.877
152.065,48.780
151.140,48.698
150.212,48.630
149.284,48.576
148.356,48.535
147.429,48.506
146.503,48.489
145.579,48.484
144.658,48.491
143.741,48.508
142.829,48.535
141.921,48.571
141.019,48.617
140.124,48.672
139.237,48.735
138.357,48.806
137.487,48.884
136.626,48.969
135.776,49.061
134.935,49.158
134.104,49.262
133.281,49.371
132.466,49.486
131.658,49.606
130.855,49.731
130.058,49.861
129.264,49.997
128.474,50.137
127.687,50.281
126.901,50.430
126.116,50.583
125.331,50.740
124.545,50.901
123.757,51.065
122.967,51.233
122.173,51.405
121.375,51.579
120.573,51.757
119.764,51.937
118.948,52.120
118.125,52.305
117.293,52.493
116.453,52.683
115.605,52.875
114.750,53.069
113.887,53.264
113.017,53.462
112.141,53.662
111.258,53.863
110.369,54.065
109.475,54.269
108.575,54.475
107.670,54.682
106.761,54.890
105.847,55.099
104.929,55.309
104.008,55.521
103.083,55.733
102.156,55.946
101.225,56.159
100.293,56.374
99.358,56.588
98.422,56.803
97.484,57.019
96.546,57.235
95.606,57.451
94.667,57.667
