X,Y
55.000,136.000
55.868,136.355
56.736,136.710
57.604,137.064
58.472,137.417
59.341,137.769
60.211,138.119
61.081,138.468
61.952,138.814
62.824,139.159
63.697,139.500
64.571,139.839
65.446,140.174
66.323,140.505
67.201,140.833
68.081,141.157
68.962,141.476
69.845,141.790
70.730,142.099
71.618,142.403
72.507,142.701
73.398,142.993
74.292,143.279
75.189,143.558
76.088,143.831
76.990,144.096
77.897,144.354
78.808,144.606
79.725,144.850
80.647,145.086
81.577,145.315
82.513,145.537
83.458,145.751
84.411,145.957
85.374,146.155
86.346,146.346
87.330,146.528
88.324,146.702
89.331,146.867
90.350,147.025
91.382,147.173
92.429,147.314
93.490,147.445
94.566,147.568
95.658,147.681
96.767,147.786
97.893,147.882
99.037,147.968
100.199,148.045
101.379,148.113
102.576,148.172
103.788,148.222
105.014,148.264
106.251,148.298
107.500,148.325
108.757,148.344
110.022,148.356
111.294,148.361
112.570,148.359
113.850,148.352
115.131,148.339
116.413,148.320
117.694,148.296
118.973,148.267
120.247,148.233
121.516,148.195
122.779,148.153
124.033,148.108
125.277,148.059
126.510,148.006
127.730,147.951
128.936,147.894
130.126,147.834
131.299,147.772
132.454,147.709
133.589,147.645
134.702,147.579
135.792,147.513
136.859,147.446
137.901,147.379
138.921,147.312
139.919,147.245
140.897,147.177
141.855,147.109
142.796,147.041
143.719,146.972
144.627,146.904
145.520,146.835
146.399,146.766
147.266,146.697
148.122,146.628
148.967,146.558
149.804,146.489
150.632,146.419
151.454,146.349
152.270,146.280
153.081,146.210
153.889,146.140
154.695,146.070
155.500,146.000
