X,Y
20.000,64.000
20.445,64.446
20.889,64.891
21.334,65.337
21.779,65.781
22.225,66.225
22.670,66.668
23.117,67.110
23.563,67.550
24.011,67.989
24.459,68.427
24.907,68.862
25.357,69.295
25.808,69.726
26.259,70.154
26.712,70.580
27.165,71.003
27.620,71.423
28.077,71.840
28.534,72.253
28.993,72.662
29.454,73.068
29.916,73.470
30.380,73.867
30.845,74.260
31.313,74.649
31.782,75.032
32.253,75.411
32.727,75.785
33.202,76.153
33.680,76.516
34.160,76.873
34.642,77.224
35.127,77.569
35.614,77.908
36.105,78.241
36.598,78.568
37.094,78.890
37.594,79.205
38.097,79.514
38.604,79.818
39.114,80.115
39.629,80.407
40.147,80.692
40.670,80.972
41.197,81.245
41.729,81.513
42.265,81.775
42.807,82.031
43.353,82.281
43.905,82.525
44.462,82.764
45.025,82.996
45.593,83.223
46.167,83.443
46.748,83.658
47.334,83.867
47.927,84.070
48.526,84.267
49.132,84.459
49.745,84.644
50.365,84.824
50.992,84.998
51.626,85.166
52.267,85.328
52.916,85.485
53.571,85.637
54.232,85.783
54.900,85.925
55.574,86.061
56.254,86.193
56.940,86.320
57.631,86.443
58.328,86.561
59.030,86.676
59.736,86.786
60.448,86.893
61.164,86.996
61.884,87.096
62.609,87.192
63.337,87.285
64.069,87.375
64.805,87.463
65.544,87.547
66.286,87.629
67.032,87.709
67.780,87.787
68.530,87.862
69.283,87.936
70.039,88.008
70.796,88.078
71.555,88.147
72.315,88.215
73.077,88.282
73.840,88.347
74.604,88.412
75.369,88.476
76.135,88.540
76.901,88.603
77.667,88.667
