X,Y
21.500,49.250
22.001,48.833
22.503,48.417
23.005,48.000
23.507,47.585
24.010,47.171
24.514,46.758
25.019,46.347
25.525,45.938
26.032,45.531
26.541,45.126
27.051,44.724
27.564,44.325
28.078,43.930
28.594,43.538
29.113,43.149
29.634,42.765
30.158,42.385
30.685,42.010
31.214,41.639
31.747,41.274
32.283,40.914
32.823,40.560
33.366,40.212
33.913,39.870
34.464,39.535
35.019,39.206
35.578,38.885
36.142,38.571
36.711,38.264
37.284,37.965
37.862,37.675
38.446,37.393
39.034,37.119
39.628,36.855
40.227,36.598
40.831,36.351
41.440,36.111
42.053,35.880
42.671,35.657
43.293,35.441
43.919,35.233
44.548,35.032
45.182,34.838
45.818,34.652
46.458,34.472
47.101,34.299
47.747,34.133
48.396,33.973
49.047,33.819
49.700,33.672
50.356,33.530
51.014,33.394
51.673,33.263
52.334,33.138
52.996,33.018
53.660,32.903
54.325,32.793
54.990,32.687
55.656,32.586
56.323,32.490
56.990,32.397
57.657,32.309
58.324,32.224
58.991,32.143
59.658,32.066
60.323,31.992
60.988,31.921
61.653,31.853
62.316,31.788
62.979,31.726
63.641,31.667
64.303,31.611
64.964,31.557
65.624,31.505
66.283,31.456
66.943,31.410
67.601,31.365
68.259,31.323
68.917,31.282
69.574,31.244
70.230,31.207
70.887,31.172
71.542,31.139
72.198,31.107
72.853,31.077
73.508,31.048
74.162,31.020
74.816,30.994
75.470,30.968
76.124,30.944
76.777,30.920
77.430,30.897
78.084,30.875
78.737,30.853
79.389,30.832
80.042,30.811
80.695,30.791
81.347,30.770
82.000,30.750
