X,Y
56.000,85.750
56.140,85.179
56.281,84.606
56.427,84.030
56.577,83.449
56.734,82.862
56.900,82.268
57.076,81.663
57.265,81.048
57.467,80.420
57.685,79.778
57.920,79.120
58.174,78.445
58.449,77.751
58.745,77.040
59.060,76.318
59.394,75.587
59.746,74.853
60.115,74.119
60.500,73.389
60.901,72.668
61.315,71.960
61.743,71.268
62.183,70.598
62.635,69.953
63.097,69.338
63.569,68.756
64.050,68.212
64.539,67.709
65.035,67.250
65.538,66.832
66.047,66.454
66.563,66.116
67.085,65.816
67.612,65.552
68.144,65.324
68.681,65.130
69.223,64.968
69.768,64.839
70.318,64.739
70.871,64.670
71.430,64.630
71.995,64.622
72.569,64.645
73.153,64.701
73.748,64.790
74.357,64.913
74.980,65.071
75.620,65.265
76.278,65.496
76.955,65.764
77.653,66.070
78.373,66.413
79.113,66.792
79.869,67.203
80.641,67.643
81.424,68.110
82.217,68.599
83.017,69.109
83.822,69.636
84.630,70.178
85.438,70.731
86.243,71.292
87.043,71.858
87.836,72.427
88.620,72.996
89.391,73.561
90.148,74.119
90.888,74.668
91.608,75.205
92.309,75.727
92.992,76.234
93.661,76.726
94.317,77.203
94.964,77.663
95.603,78.106
96.238,78.533
96.872,78.942
97.505,79.334
98.142,79.707
98.785,80.061
99.437,80.396
100.099,80.712
100.774,81.007
101.466,81.282
102.175,81.538
102.899,81.774
103.639,81.993
104.392,82.196
105.157,82.384
105.934,82.559
106.721,82.722
107.517,82.874
108.322,83.016
109.133,83.151
109.949,83.279
110.770,83.401
111.595,83.520
112.422,83.636
113.250,83.750
