X,Y
33.000,62.000
33.592,61.342
34.184,60.684
34.777,60.027
35.371,59.372
35.967,58.719
36.565,58.069
37.165,57.421
37.769,56.778
38.375,56.138
38.985,55.504
39.600,54.874
40.219,54.251
40.842,53.633
41.471,53.023
42.106,52.419
42.747,51.824
43.395,51.237
44.049,50.659
44.711,50.090
45.381,49.531
46.059,48.983
46.745,48.446
47.441,47.920
48.145,47.406
48.858,46.904
49.579,46.413
50.307,45.932
51.040,45.462
51.779,45.001
52.523,44.551
53.270,44.109
54.020,43.676
54.773,43.251
55.526,42.835
56.280,42.426
57.034,42.024
57.787,41.628
58.538,41.239
59.286,40.856
60.032,40.479
60.772,40.107
61.508,39.739
62.238,39.376
62.962,39.017
63.678,38.661
64.386,38.309
65.087,37.959
65.781,37.613
66.469,37.270
67.153,36.931
67.831,36.594
68.506,36.261
69.178,35.931
69.848,35.604
70.517,35.280
71.184,34.959
71.852,34.641
72.520,34.327
73.190,34.016
73.862,33.708
74.537,33.403
75.216,33.101
75.900,32.803
76.588,32.507
77.283,32.215
77.983,31.926
78.688,31.641
79.397,31.360
80.110,31.082
80.824,30.810
81.539,30.542
82.254,30.279
82.969,30.021
83.681,29.769
84.390,29.523
85.095,29.284
85.795,29.051
86.490,28.824
87.177,28.605
87.856,28.394
88.527,28.190
89.187,27.994
89.836,27.807
90.474,27.628
91.099,27.458
91.712,27.296
92.315,27.141
92.907,26.994
93.490,26.853
94.065,26.717
94.632,26.587
95.193,26.462
95.748,26.341
96.297,26.223
96.843,26.108
97.385,25.996
97.925,25.885
98.463,25.776
99.000,25.667
