X,Y
41.000,74.000
41.379,74.041
41.758,74.082
42.137,74.123
42.516,74.165
42.895,74.206
43.274,74.247
43.653,74.288
44.031,74.328
44.410,74.369
44.788,74.410
45.166,74.451
45.543,74.491
45.921,74.532
46.298,74.572
46.675,74.612
47.051,74.652
47.427,74.692
47.803,74.732
48.178,74.772
48.553,74.811
48.928,74.850
49.302,74.890
49.675,74.928
50.048,74.967
50.421,75.006
50.792,75.044
51.164,75.082
51.535,75.120
51.905,75.157
52.274,75.195
52.643,75.232
53.011,75.268
53.378,75.305
53.745,75.341
54.111,75.377
54.476,75.412
54.841,75.447
55.204,75.482
55.568,75.516
55.930,75.549
56.293,75.582
56.654,75.614
57.016,75.645
57.376,75.676
57.737,75.705
58.097,75.733
58.457,75.761
58.816,75.787
59.175,75.812
59.534,75.836
59.893,75.858
60.252,75.880
60.611,75.899
60.969,75.918
61.328,75.935
61.686,75.950
62.045,75.963
62.403,75.975
62.762,75.985
63.121,75.993
63.480,76.000
63.839,76.004
64.199,76.006
64.559,76.007
64.919,76.005
65.280,76.001
65.641,75.994
66.002,75.986
66.364,75.975
66.726,75.962
67.088,75.948
67.451,75.931
67.814,75.912
68.178,75.892
68.542,75.870
68.906,75.846
69.270,75.821
69.635,75.794
70.000,75.766
70.365,75.736
70.730,75.705
71.096,75.672
71.462,75.639
71.828,75.604
72.194,75.569
72.560,75.532
72.927,75.495
73.294,75.456
73.660,75.417
74.027,75.378
74.394,75.337
74.761,75.296
75.129,75.255
75.496,75.213
75.863,75.171
76.231,75.128
76.598,75.086
76.966,75.043
77.333,75.000
