X,Y
166.000,58.000
165.691,57.424
165.382,56.848
165.072,56.273
164.760,55.699
164.447,55.126
164.131,54.554
163.812,53.984
163.489,53.416
163.163,52.850
162.832,52.287
162.496,51.726
162.155,51.169
161.807,50.615
161.454,50.065
161.093,49.518
160.725,48.976
160.349,48.438
159.965,47.905
159.572,47.377
159.169,46.855
158.757,46.338
158.334,45.827
157.900,45.322
157.455,44.823
156.998,44.332
156.529,43.847
156.049,43.369
155.556,42.898
155.054,42.433
154.541,41.975
154.018,41.523
153.486,41.077
152.946,40.638
152.398,40.204
151.842,39.775
151.280,39.352
150.711,38.935
150.136,38.522
149.556,38.115
148.972,37.712
148.383,37.315
147.791,36.921
147.195,36.533
146.597,36.148
145.998,35.768
145.396,35.392
144.794,35.019
144.192,34.650
143.589,34.285
142.988,33.923
142.388,33.564
141.789,33.208
141.193,32.856
140.599,32.506
140.007,32.159
139.417,31.816
138.829,31.477
138.244,31.140
137.660,30.808
137.077,30.479
136.497,30.154
135.919,29.833
135.342,29.516
134.767,29.203
134.193,28.894
133.621,28.590
133.051,28.290
132.482,27.994
131.915,27.703
131.349,27.418
130.784,27.136
130.221,26.860
129.659,26.589
129.098,26.323
128.538,26.063
127.979,25.807
127.422,25.558
126.865,25.313
126.310,25.074
125.755,24.840
125.202,24.610
124.649,24.385
124.097,24.164
123.545,23.948
122.995,23.734
122.445,23.525
121.895,23.318
121.347,23.114
120.798,22.914
120.250,22.715
119.703,22.519
119.156,22.325
118.609,22.132
118.063,21.941
117.517,21.752
116.971,21.563
116.425,21.375
115.879,21.187
115.333,21.000
