X,Y
59.000,124.000
59.728,122.265
60.456,120.532
61.182,118.803
61.907,117.081
62.629,115.367
63.348,113.665
64.064,111.975
64.775,110.301
65.481,108.645
66.181,107.008
66.876,105.393
67.563,103.802
68.243,102.237
68.915,100.701
69.579,99.195
70.233,97.722
70.877,96.284
71.511,94.883
72.134,93.522
72.745,92.202
73.344,90.925
73.929,89.695
74.501,88.513
75.059,87.381
75.603,86.301
76.139,85.271
76.670,84.289
77.202,83.354
77.740,82.465
78.289,81.618
78.855,80.813
79.442,80.048
80.055,79.321
80.700,78.630
81.381,77.974
82.104,77.350
82.873,76.757
83.694,76.194
84.572,75.658
85.506,75.147
86.495,74.661
87.534,74.196
88.621,73.751
89.754,73.324
90.928,72.913
92.143,72.517
93.394,72.133
94.678,71.759
95.993,71.394
97.336,71.036
98.704,70.683
100.095,70.332
101.504,69.983
102.930,69.632
104.369,69.279
105.819,68.921
107.276,68.557
108.738,68.184
110.204,67.802
111.673,67.411
113.143,67.011
114.613,66.601
116.083,66.180
117.552,65.750
119.019,65.309
120.482,64.857
121.941,64.394
123.394,63.920
124.842,63.434
126.282,62.936
127.714,62.426
129.137,61.904
130.549,61.369
131.951,60.821
133.340,60.260
134.716,59.686
136.079,59.098
137.426,58.496
138.757,57.879
140.072,57.249
141.371,56.604
142.655,55.947
143.925,55.278
145.181,54.597
146.426,53.906
147.658,53.205
148.880,52.494
150.092,51.775
151.294,51.047
152.488,50.313
153.675,49.572
154.855,48.826
156.030,48.074
157.199,47.318
158.364,46.559
159.526,45.797
160.685,45.032
161.843,44.267
163.000,43.500
