X,Y
50.500,44.500
50.998,43.906
51.497,43.313
51.996,42.722
52.497,42.132
52.999,41.545
53.504,40.961
54.011,40.382
54.521,39.807
55.035,39.238
55.552,38.674
56.074,38.118
56.601,37.569
57.132,37.028
57.670,36.495
58.213,35.972
58.763,35.460
59.320,34.958
59.884,34.467
60.456,33.989
61.036,33.523
61.624,33.071
62.219,32.635
62.820,32.214
63.427,31.811
64.037,31.427
64.652,31.063
65.269,30.720
65.888,30.400
66.507,30.104
67.127,29.832
67.745,29.587
68.362,29.370
68.975,29.181
69.585,29.022
70.191,28.895
70.791,28.800
71.385,28.739
71.971,28.712
72.550,28.719
73.122,28.756
73.685,28.823
74.240,28.919
74.786,29.041
75.324,29.188
75.852,29.358
76.370,29.550
76.879,29.763
77.377,29.994
77.865,30.243
78.342,30.507
78.807,30.785
79.262,31.076
79.706,31.380
80.140,31.696
80.564,32.024
80.979,32.363
81.386,32.715
81.785,33.078
82.177,33.453
82.562,33.838
82.941,34.235
83.315,34.643
83.685,35.061
84.049,35.489
84.411,35.929
84.769,36.377
85.126,36.835
85.483,37.300
85.841,37.772
86.201,38.250
86.565,38.731
86.935,39.216
87.311,39.703
87.694,40.191
88.087,40.678
88.491,41.165
88.906,41.648
89.334,42.129
89.777,42.604
90.236,43.074
90.712,43.537
91.206,43.992
91.716,44.440
92.241,44.882
92.782,45.318
93.336,45.748
93.902,46.172
94.480,46.592
95.069,47.007
95.668,47.418
96.275,47.825
96.891,48.229
97.513,48.631
98.140,49.029
98.773,49.426
99.410,49.821
100.049,50.215
100.691,50.608
101.333,51.000
