X,Y
23.750,40.000
24.260,39.593
24.770,39.187
25.280,38.782
25.790,38.377
26.300,37.974
26.809,37.572
27.318,37.173
27.827,36.776
28.335,36.382
28.843,35.991
29.350,35.603
29.857,35.219
30.363,34.839
30.868,34.464
31.373,34.093
31.877,33.728
32.380,33.368
32.882,33.014
33.384,32.666
33.884,32.325
34.383,31.990
34.882,31.663
35.379,31.344
35.875,31.032
36.369,30.728
36.863,30.433
37.355,30.147
37.847,29.869
38.338,29.600
38.830,29.338
39.322,29.085
39.816,28.838
40.312,28.599
40.810,28.367
41.311,28.141
41.816,27.922
42.324,27.708
42.837,27.501
43.355,27.299
43.878,27.102
44.408,26.910
44.944,26.723
45.487,26.540
46.037,26.362
46.596,26.187
47.163,26.016
47.739,25.848
48.324,25.683
48.920,25.521
49.527,25.362
50.143,25.205
50.769,25.050
51.403,24.898
52.045,24.749
52.694,24.602
53.349,24.457
54.010,24.315
54.675,24.175
55.345,24.037
56.018,23.902
56.693,23.769
57.370,23.639
58.048,23.511
58.727,23.386
59.404,23.262
60.081,23.142
60.755,23.023
61.427,22.907
62.095,22.793
62.759,22.682
63.418,22.572
64.071,22.465
64.717,22.361
65.357,22.259
65.988,22.159
66.610,22.061
67.223,21.965
67.826,21.872
68.419,21.781
69.004,21.692
69.580,21.605
70.148,21.520
70.708,21.436
71.261,21.354
71.807,21.273
72.347,21.194
72.881,21.117
73.410,21.040
73.934,20.965
74.454,20.890
74.969,20.817
75.481,20.744
75.989,20.672
76.495,20.601
76.999,20.530
77.501,20.460
78.001,20.390
78.501,20.320
79.000,20.250
